 

stn;time;prestas0;qprestas0
LUZ;202311081930;963.4;4
LUZ;202311081940;963.3;4
LUZ;202311081950;963.2;4
LUZ;202311082000;963.1;4
LUZ;202311082010;963.0;4
LUZ;202311082020;962.8;4
LUZ;202311082030;962.8;4
LUZ;202311082040;962.7;4
LUZ;202311082050;962.6;4
LUZ;202311082100;962.5;4
LUZ;202311082110;962.4;4
LUZ;202311082120;962.4;4
LUZ;202311082130;962.4;4
LUZ;202311082140;962.5;4
LUZ;202311082150;962.5;4
LUZ;202311082200;962.4;4
LUZ;202311082210;962.4;4
LUZ;202311082220;962.3;4
LUZ;202311082230;962.3;4
LUZ;202311082240;962.2;4
LUZ;202311082250;962.2;4
LUZ;202311082300;962.1;4
LUZ;202311082310;962.0;4
LUZ;202311082320;962.0;4
LUZ;202311082330;961.9;4
LUZ;202311082340;962.0;4
LUZ;202311082350;961.9;4
LUZ;202311090000;961.8;4
LUZ;202311090010;961.6;4
LUZ;202311090020;961.6;4
LUZ;202311090030;961.3;4
LUZ;202311090040;961.2;4
LUZ;202311090050;961.1;4
LUZ;202311090100;961.0;4
LUZ;202311090110;961.0;4
LUZ;202311090120;960.9;4
LUZ;202311090130;960.8;4
LUZ;202311090140;960.7;4
LUZ;202311090150;960.5;4
LUZ;202311090200;960.5;4
LUZ;202311090210;960.3;4
LUZ;202311090220;960.2;4
LUZ;202311090230;960.0;4
LUZ;202311090240;959.9;4
LUZ;202311090250;959.7;4
LUZ;202311090300;959.7;4
LUZ;202311090310;959.6;4
LUZ;202311090320;959.5;4
LUZ;202311090330;959.4;4
LUZ;202311090340;959.3;4
LUZ;202311090350;959.3;4
LUZ;202311090400;959.3;4
LUZ;202311090410;959.2;4
LUZ;202311090420;959.2;4
LUZ;202311090430;959.1;4
LUZ;202311090440;959.1;4
LUZ;202311090450;959.1;4
LUZ;202311090500;959.0;4
LUZ;202311090510;959.0;4
LUZ;202311090520;958.9;4
LUZ;202311090530;958.8;4
LUZ;202311090540;958.8;4
LUZ;202311090550;958.8;4
LUZ;202311090600;958.9;4
LUZ;202311090610;959.0;4
LUZ;202311090620;959.1;4
LUZ;202311090630;959.1;4
LUZ;202311090640;959.2;4
LUZ;202311090650;959.3;4
LUZ;202311090700;959.4;4
LUZ;202311090710;959.5;4
LUZ;202311090720;959.6;4
LUZ;202311090730;959.8;4
LUZ;202311090740;959.7;4
LUZ;202311090750;959.7;4
LUZ;202311090800;959.7;4
LUZ;202311090810;959.8;4
LUZ;202311090820;959.7;4
LUZ;202311090830;959.7;4
LUZ;202311090840;959.7;4
LUZ;202311090850;959.7;4
LUZ;202311090900;959.6;4
LUZ;202311090910;959.5;4
LUZ;202311090920;959.4;4
LUZ;202311090930;959.1;4
LUZ;202311090940;959.2;4
LUZ;202311090950;959.3;4
LUZ;202311091000;959.3;4
LUZ;202311091010;959.1;4
LUZ;202311091020;959.0;4
LUZ;202311091030;959.0;4
LUZ;202311091040;959.1;4
LUZ;202311091050;959.1;4
LUZ;202311091100;958.9;4
LUZ;202311091110;958.8;4
LUZ;202311091120;958.7;4
LUZ;202311091130;958.7;4
LUZ;202311091140;958.6;4
LUZ;202311091150;958.3;4
LUZ;202311091200;958.2;4
LUZ;202311091210;958.1;4
LUZ;202311091220;958.1;4
LUZ;202311091230;958.2;4
LUZ;202311091240;958.2;4
LUZ;202311091250;958.1;4
LUZ;202311091300;958.0;4
LUZ;202311091310;958.0;4
LUZ;202311091320;957.8;4
LUZ;202311091330;957.8;4
LUZ;202311091340;957.9;4
LUZ;202311091350;958.0;4
LUZ;202311091400;958.0;4
LUZ;202311091410;958.0;4
LUZ;202311091420;957.9;4
LUZ;202311091430;957.8;4
LUZ;202311091440;957.8;4
LUZ;202311091450;957.8;4
LUZ;202311091500;957.6;4
LUZ;202311091510;957.4;4
LUZ;202311091520;957.4;4
LUZ;202311091530;957.3;4
LUZ;202311091540;957.4;4
LUZ;202311091550;957.3;4
LUZ;202311091600;957.2;4
LUZ;202311091610;957.3;4
LUZ;202311091620;957.3;4
LUZ;202311091630;957.3;4
LUZ;202311091640;957.3;4
LUZ;202311091650;957.3;4
LUZ;202311091700;957.5;4
LUZ;202311091710;957.4;4
LUZ;202311091720;957.5;4
LUZ;202311091730;957.5;4
LUZ;202311091740;957.5;4
LUZ;202311091750;957.5;4
LUZ;202311091800;957.6;4
LUZ;202311091810;957.8;4
LUZ;202311091820;957.8;4
LUZ;202311091830;957.8;4
LUZ;202311091840;957.8;4
LUZ;202311091850;957.7;4
LUZ;202311091900;957.5;4
LUZ;202311091910;957.4;4
LUZ;202311091920;957.3;4
LUZ;202311091930;957.2;4
LUZ;202311091940;957.2;4
LUZ;202311091950;957.0;4
LUZ;202311092000;956.6;4
LUZ;202311092010;956.3;4
LUZ;202311092020;956.1;4
LUZ;202311092030;956.1;4
LUZ;202311092040;956.0;4
LUZ;202311092050;956.0;4
LUZ;202311092100;955.9;4
LUZ;202311092110;955.9;4
LUZ;202311092120;955.8;4
LUZ;202311092130;955.7;4
LUZ;202311092140;955.5;4
LUZ;202311092150;955.4;4
LUZ;202311092200;955.2;4
LUZ;202311092210;955.1;4
LUZ;202311092220;955.0;4
LUZ;202311092230;954.8;4
LUZ;202311092240;954.8;4
LUZ;202311092250;954.8;4
LUZ;202311092300;954.5;4
LUZ;202311092310;954.4;4
LUZ;202311092320;954.3;4
LUZ;202311092330;954.2;4
LUZ;202311092340;954.1;4
LUZ;202311092350;954.1;4
LUZ;202311100000;953.8;4
LUZ;202311100010;953.8;4
LUZ;202311100020;953.6;4
LUZ;202311100030;953.5;4
LUZ;202311100040;953.3;4
LUZ;202311100050;953.3;4
LUZ;202311100100;953.2;4
LUZ;202311100110;953.1;4
LUZ;202311100120;953.1;4
LUZ;202311100130;953.1;4
LUZ;202311100140;953.0;4
LUZ;202311100150;952.7;4
LUZ;202311100200;952.8;4
LUZ;202311100210;952.7;4
LUZ;202311100220;952.4;4
LUZ;202311100230;952.7;4
LUZ;202311100240;952.8;4
LUZ;202311100250;952.7;4
LUZ;202311100300;952.8;4
LUZ;202311100310;952.8;4
LUZ;202311100320;953.0;4
LUZ;202311100330;952.7;4
LUZ;202311100340;952.2;4
LUZ;202311100350;952.2;4
LUZ;202311100400;952.3;4
LUZ;202311100410;952.6;4
LUZ;202311100420;952.6;4
LUZ;202311100430;952.7;4
LUZ;202311100440;952.7;4
LUZ;202311100450;952.5;4
LUZ;202311100500;952.8;4
LUZ;202311100510;953.1;4
LUZ;202311100520;953.0;4
LUZ;202311100530;953.1;4
LUZ;202311100540;953.2;4
LUZ;202311100550;953.4;4
LUZ;202311100600;953.5;4
LUZ;202311100610;953.6;4
LUZ;202311100620;953.6;4
LUZ;202311100630;953.4;4
LUZ;202311100640;953.5;4
LUZ;202311100650;953.5;4
LUZ;202311100700;953.5;4
LUZ;202311100710;953.4;4
LUZ;202311100720;953.5;4
LUZ;202311100730;953.6;4
LUZ;202311100740;953.7;4
LUZ;202311100750;953.8;4
LUZ;202311100800;953.8;4
LUZ;202311100810;953.8;4
LUZ;202311100820;953.8;4
LUZ;202311100830;953.9;4
LUZ;202311100840;953.9;4
LUZ;202311100850;953.9;4
LUZ;202311100900;953.9;4
LUZ;202311100910;953.8;4
LUZ;202311100920;953.9;4
LUZ;202311100930;953.9;4
LUZ;202311100940;953.9;4
LUZ;202311100950;954.0;4
LUZ;202311101000;954.1;4
LUZ;202311101010;954.1;4
LUZ;202311101020;954.1;4
LUZ;202311101030;953.9;4
LUZ;202311101040;953.8;4
LUZ;202311101050;953.7;4
LUZ;202311101100;953.6;4
LUZ;202311101110;953.6;4
LUZ;202311101120;953.5;4
LUZ;202311101130;953.4;4
LUZ;202311101140;953.4;4
LUZ;202311101150;953.3;4
LUZ;202311101200;953.3;4
LUZ;202311101210;953.2;4
LUZ;202311101220;953.1;4
LUZ;202311101230;953.1;4
LUZ;202311101240;953.3;4
LUZ;202311101250;953.2;4
LUZ;202311101300;953.1;4
LUZ;202311101310;953.1;4
LUZ;202311101320;953.0;4
LUZ;202311101330;953.0;4
LUZ;202311101340;953.0;4
LUZ;202311101350;953.1;4
LUZ;202311101400;953.2;4
LUZ;202311101410;953.4;4
LUZ;202311101420;953.3;4
LUZ;202311101430;953.2;4
LUZ;202311101440;953.4;4
LUZ;202311101450;953.4;4
LUZ;202311101500;953.4;4
LUZ;202311101510;953.3;4
LUZ;202311101520;953.3;4
LUZ;202311101530;953.2;4
LUZ;202311101540;953.2;4
LUZ;202311101550;953.1;4
LUZ;202311101600;953.2;4
LUZ;202311101610;953.3;4
LUZ;202311101620;953.4;4
LUZ;202311101630;953.5;4
LUZ;202311101640;953.5;4
LUZ;202311101650;953.5;4
LUZ;202311101700;953.5;4
LUZ;202311101710;953.4;4
LUZ;202311101720;953.4;4
LUZ;202311101730;953.4;4
LUZ;202311101740;953.3;4
LUZ;202311101750;953.3;4
LUZ;202311101800;953.3;4
LUZ;202311101810;953.3;4
LUZ;202311101820;953.3;4
LUZ;202311101830;953.3;4
LUZ;202311101840;953.2;4
LUZ;202311101850;953.1;4
LUZ;202311101900;953.1;4
LUZ;202311101910;953.0;4
LUZ;202311101920;952.9;4
LUZ;202311101930;952.9;4
LUZ;202311101940;952.9;4
LUZ;202311101950;952.8;4
LUZ;202311102000;952.7;4
LUZ;202311102010;952.6;4
LUZ;202311102020;952.6;4
LUZ;202311102030;952.6;4
LUZ;202311102040;952.7;4
LUZ;202311102050;952.7;4
LUZ;202311102100;952.6;4
LUZ;202311102110;952.5;4
LUZ;202311102120;952.4;4
LUZ;202311102130;952.6;4
LUZ;202311102140;952.6;4
LUZ;202311102150;952.3;4
LUZ;202311102200;952.2;4
LUZ;202311102210;951.8;4
LUZ;202311102220;951.6;4
LUZ;202311102230;951.8;4
LUZ;202311102240;952.1;4
LUZ;202311102250;952.4;4
LUZ;202311102300;952.4;4
LUZ;202311102310;952.4;4
LUZ;202311102320;952.6;4
LUZ;202311102330;952.6;4
LUZ;202311102340;952.6;4
LUZ;202311102350;952.7;4
LUZ;202311110000;952.8;4
LUZ;202311110010;952.9;4
LUZ;202311110020;953.0;4
LUZ;202311110030;953.1;4
LUZ;202311110040;953.1;4
LUZ;202311110050;953.3;4
LUZ;202311110100;953.4;4
LUZ;202311110110;953.6;4
LUZ;202311110120;953.9;4
LUZ;202311110130;953.8;4
LUZ;202311110140;954.0;4
LUZ;202311110150;954.3;4
LUZ;202311110200;954.4;4
LUZ;202311110210;954.4;4
LUZ;202311110220;954.5;4
LUZ;202311110230;954.6;4
LUZ;202311110240;954.6;4
LUZ;202311110250;954.4;4
LUZ;202311110300;954.5;4
LUZ;202311110310;954.6;4
LUZ;202311110320;954.7;4
LUZ;202311110330;954.8;4
LUZ;202311110340;954.6;4
LUZ;202311110350;954.5;4
LUZ;202311110400;954.5;4
LUZ;202311110410;954.6;4
LUZ;202311110420;954.8;4
LUZ;202311110430;955.0;4
LUZ;202311110440;955.2;4
LUZ;202311110450;955.2;4
LUZ;202311110500;955.2;4
LUZ;202311110510;955.2;4
LUZ;202311110520;955.4;4
LUZ;202311110530;955.5;4
LUZ;202311110540;955.6;4
LUZ;202311110550;955.8;4
LUZ;202311110600;956.1;4
LUZ;202311110610;956.4;4
LUZ;202311110620;956.7;4
LUZ;202311110630;956.9;4
LUZ;202311110640;956.8;4
LUZ;202311110650;956.8;4
LUZ;202311110700;956.9;4
LUZ;202311110710;957.0;4
LUZ;202311110720;957.0;4
LUZ;202311110730;957.3;4
LUZ;202311110740;957.5;4
LUZ;202311110750;957.5;4
LUZ;202311110800;957.6;4
LUZ;202311110810;957.7;4
LUZ;202311110820;957.7;4
LUZ;202311110830;957.7;4
LUZ;202311110840;957.7;4
LUZ;202311110850;957.6;4
LUZ;202311110900;957.6;4
LUZ;202311110910;957.5;4
LUZ;202311110920;957.5;4
LUZ;202311110930;957.6;4
LUZ;202311110940;957.8;4
LUZ;202311110950;957.8;4
LUZ;202311111000;957.8;4
LUZ;202311111010;958.0;4
LUZ;202311111020;957.9;4
LUZ;202311111030;957.9;4
LUZ;202311111040;957.9;4
LUZ;202311111050;957.9;4
LUZ;202311111100;957.8;4
LUZ;202311111110;957.8;4
LUZ;202311111120;957.7;4
LUZ;202311111130;957.7;4
LUZ;202311111140;957.6;4
LUZ;202311111150;957.6;4
LUZ;202311111200;957.5;4
LUZ;202311111210;957.4;4
LUZ;202311111220;957.4;4
LUZ;202311111230;957.5;4
LUZ;202311111240;957.7;4
LUZ;202311111250;958.0;4
LUZ;202311111300;958.1;4
LUZ;202311111310;957.9;4
LUZ;202311111320;957.6;4
LUZ;202311111330;957.5;4
LUZ;202311111340;957.5;4
LUZ;202311111350;957.6;4
LUZ;202311111400;957.6;4
LUZ;202311111410;957.7;4
LUZ;202311111420;957.9;4
LUZ;202311111430;957.8;4
LUZ;202311111440;957.8;4
LUZ;202311111450;957.9;4
LUZ;202311111500;958.2;4
LUZ;202311111510;958.5;4
LUZ;202311111520;958.5;4
LUZ;202311111530;958.6;4
LUZ;202311111540;958.6;4
LUZ;202311111550;958.9;4
LUZ;202311111600;959.0;4
LUZ;202311111610;958.9;4
LUZ;202311111620;958.9;4
LUZ;202311111630;958.9;4
LUZ;202311111640;958.9;4
LUZ;202311111650;958.9;4
LUZ;202311111700;959.0;4
LUZ;202311111710;959.0;4
LUZ;202311111720;959.1;4
LUZ;202311111730;959.2;4
LUZ;202311111740;959.2;4
LUZ;202311111750;959.4;4
LUZ;202311111800;959.5;4
LUZ;202311111810;959.4;4
LUZ;202311111820;959.4;4
LUZ;202311111830;959.3;4
LUZ;202311111840;959.3;4
LUZ;202311111850;959.3;4
LUZ;202311111900;959.4;4
LUZ;202311111910;959.6;4
LUZ;202311111920;959.5;4
LUZ;202311111930;959.3;4
LUZ;202311111940;959.1;4
LUZ;202311111950;959.1;4
LUZ;202311112000;959.2;4
LUZ;202311112010;959.2;4
LUZ;202311112020;959.3;4
LUZ;202311112030;959.2;4
LUZ;202311112040;959.1;4
LUZ;202311112050;959.0;4
LUZ;202311112100;958.9;4
LUZ;202311112110;958.8;4
LUZ;202311112120;958.7;4
LUZ;202311112130;958.6;4
LUZ;202311112140;958.5;4
LUZ;202311112150;958.4;4
LUZ;202311112200;958.3;4
LUZ;202311112210;958.2;4
LUZ;202311112220;958.2;4
LUZ;202311112230;958.3;4
LUZ;202311112240;958.5;4
LUZ;202311112250;958.6;4
LUZ;202311112300;958.5;4
LUZ;202311112310;958.1;4
LUZ;202311112320;957.8;4
LUZ;202311112330;957.6;4
LUZ;202311112340;957.4;4
LUZ;202311112350;957.3;4
LUZ;202311120000;957.1;4
LUZ;202311120010;957.0;4
LUZ;202311120020;957.0;4
LUZ;202311120030;956.9;4
LUZ;202311120040;956.6;4
LUZ;202311120050;956.3;4
LUZ;202311120100;956.1;4
LUZ;202311120110;956.0;4
LUZ;202311120120;955.8;4
LUZ;202311120130;955.6;4
LUZ;202311120140;955.5;4
LUZ;202311120150;955.4;4
LUZ;202311120200;955.2;4
LUZ;202311120210;955.2;4
LUZ;202311120220;955.1;4
LUZ;202311120230;955.1;4
LUZ;202311120240;955.1;4
LUZ;202311120250;955.0;4
LUZ;202311120300;954.9;4
LUZ;202311120310;954.5;4
LUZ;202311120320;954.2;4
LUZ;202311120330;954.2;4
LUZ;202311120340;954.3;4
LUZ;202311120350;954.3;4
LUZ;202311120400;954.5;4
LUZ;202311120410;954.5;4
LUZ;202311120420;954.5;4
LUZ;202311120430;954.5;4
LUZ;202311120440;954.8;4
LUZ;202311120450;955.0;4
LUZ;202311120500;954.8;4
LUZ;202311120510;954.7;4
LUZ;202311120520;954.7;4
LUZ;202311120530;954.7;4
LUZ;202311120540;954.6;4
LUZ;202311120550;954.6;4
LUZ;202311120600;954.6;4
LUZ;202311120610;954.5;4
LUZ;202311120620;954.6;4
LUZ;202311120630;954.7;4
LUZ;202311120640;954.9;4
LUZ;202311120650;955.1;4
LUZ;202311120700;955.1;4
LUZ;202311120710;955.2;4
LUZ;202311120720;955.4;4
LUZ;202311120730;955.6;4
LUZ;202311120740;955.7;4
LUZ;202311120750;955.8;4
LUZ;202311120800;955.9;4
LUZ;202311120810;956.1;4
LUZ;202311120820;956.2;4
LUZ;202311120830;956.3;4
LUZ;202311120840;956.3;4
LUZ;202311120850;956.4;4
LUZ;202311120900;956.5;4
LUZ;202311120910;956.5;4
LUZ;202311120920;956.5;4
LUZ;202311120930;956.6;4
LUZ;202311120940;956.8;4
LUZ;202311120950;956.8;4
LUZ;202311121000;956.7;4
LUZ;202311121010;956.6;4
LUZ;202311121020;956.7;4
LUZ;202311121030;956.5;4
LUZ;202311121040;956.5;4
LUZ;202311121050;956.5;4
LUZ;202311121100;956.5;4
LUZ;202311121110;956.4;4
LUZ;202311121120;956.4;4
LUZ;202311121130;956.3;4
LUZ;202311121140;956.3;4
LUZ;202311121150;956.3;4
LUZ;202311121200;956.4;4
LUZ;202311121210;956.4;4
LUZ;202311121220;956.3;4
LUZ;202311121230;956.2;4
LUZ;202311121240;956.1;4
LUZ;202311121250;956.1;4
LUZ;202311121300;956.0;4
LUZ;202311121310;956.2;4
LUZ;202311121320;956.2;4
LUZ;202311121330;956.2;4
LUZ;202311121340;956.2;4
LUZ;202311121350;956.3;4
LUZ;202311121400;956.4;4
LUZ;202311121410;956.5;4
LUZ;202311121420;956.5;4
LUZ;202311121430;956.5;4
LUZ;202311121440;956.5;4
LUZ;202311121450;956.5;4
LUZ;202311121500;956.6;4
LUZ;202311121510;956.5;4
LUZ;202311121520;956.6;4
LUZ;202311121530;956.6;4
LUZ;202311121540;956.6;4
LUZ;202311121550;956.6;4
LUZ;202311121600;956.7;4
LUZ;202311121610;956.8;4
LUZ;202311121620;956.9;4
LUZ;202311121630;956.8;4
LUZ;202311121640;957.2;4
LUZ;202311121650;957.3;4
LUZ;202311121700;957.4;4
LUZ;202311121710;957.5;4
LUZ;202311121720;957.8;4
LUZ;202311121730;958.1;4
LUZ;202311121740;958.4;4
LUZ;202311121750;958.6;4
LUZ;202311121800;958.8;4
LUZ;202311121810;958.9;4
LUZ;202311121820;958.9;4
LUZ;202311121830;958.9;4
LUZ;202311121840;958.9;4
LUZ;202311121850;958.9;4
LUZ;202311121900;959.1;4
LUZ;202311121910;959.4;4
LUZ;202311121920;959.7;4
LUZ;202311121930;959.9;4
LUZ;202311121940;959.9;4
LUZ;202311121950;959.8;4
LUZ;202311122000;959.9;4
LUZ;202311122010;960.1;4
LUZ;202311122020;960.1;4
LUZ;202311122030;960.0;4
LUZ;202311122040;960.0;4
LUZ;202311122050;959.9;4
LUZ;202311122100;959.8;4
LUZ;202311122110;959.8;4
LUZ;202311122120;960.0;4
LUZ;202311122130;960.0;4
LUZ;202311122140;960.0;4
LUZ;202311122150;960.0;4
LUZ;202311122200;960.0;4
LUZ;202311122210;960.0;4
LUZ;202311122220;959.9;4
LUZ;202311122230;960.0;4
LUZ;202311122240;960.2;4
LUZ;202311122250;960.4;4
LUZ;202311122300;960.7;4
LUZ;202311122310;960.7;4
LUZ;202311122320;960.9;4
LUZ;202311122330;961.1;4
LUZ;202311122340;961.1;4
LUZ;202311122350;961.2;4
LUZ;202311130000;961.6;4
LUZ;202311130010;961.9;4
LUZ;202311130020;961.7;4
LUZ;202311130030;961.5;4
LUZ;202311130040;961.6;4
LUZ;202311130050;961.4;4
LUZ;202311130100;961.4;4
LUZ;202311130110;961.3;4
LUZ;202311130120;961.3;4
LUZ;202311130130;961.3;4
LUZ;202311130140;961.4;4
LUZ;202311130150;961.5;4
LUZ;202311130200;961.6;4
LUZ;202311130210;961.7;4
LUZ;202311130220;961.6;4
LUZ;202311130230;961.5;4
LUZ;202311130240;961.6;4
LUZ;202311130250;961.6;4
LUZ;202311130300;961.7;4
LUZ;202311130310;961.6;4
LUZ;202311130320;961.4;4
LUZ;202311130330;961.3;4
LUZ;202311130340;961.1;4
LUZ;202311130350;961.1;4
LUZ;202311130400;961.1;4
LUZ;202311130410;961.0;4
LUZ;202311130420;961.0;4
LUZ;202311130430;960.9;4
LUZ;202311130440;960.9;4
LUZ;202311130450;960.9;4
LUZ;202311130500;961.0;4
LUZ;202311130510;961.1;4
LUZ;202311130520;961.2;4
LUZ;202311130530;961.4;4
LUZ;202311130540;961.6;4
LUZ;202311130550;961.6;4
LUZ;202311130600;961.8;4
LUZ;202311130610;961.8;4
LUZ;202311130620;962.0;4
LUZ;202311130630;962.1;4
LUZ;202311130640;961.9;4
LUZ;202311130650;962.1;4
LUZ;202311130700;962.2;4
LUZ;202311130710;962.4;4
LUZ;202311130720;962.3;4
LUZ;202311130730;962.3;4
LUZ;202311130740;962.4;4
LUZ;202311130750;962.5;4
LUZ;202311130800;962.6;4
LUZ;202311130810;962.8;4
LUZ;202311130820;962.8;4
LUZ;202311130830;962.7;4
LUZ;202311130840;962.8;4
LUZ;202311130850;962.7;4
LUZ;202311130900;962.8;4
LUZ;202311130910;962.6;4
LUZ;202311130920;962.5;4
LUZ;202311130930;962.3;4
LUZ;202311130940;962.3;4
LUZ;202311130950;962.3;4
LUZ;202311131000;962.3;4
LUZ;202311131010;962.2;4
LUZ;202311131020;962.2;4
LUZ;202311131030;962.2;4
LUZ;202311131040;962.3;4
LUZ;202311131050;961.9;4
LUZ;202311131100;961.5;4
LUZ;202311131110;961.3;4
LUZ;202311131120;960.9;4
LUZ;202311131130;960.5;4
LUZ;202311131140;960.0;4
LUZ;202311131150;960.1;4
LUZ;202311131200;960.2;4
LUZ;202311131210;960.8;4
LUZ;202311131220;961.0;4
LUZ;202311131230;961.2;4
LUZ;202311131240;961.3;4
LUZ;202311131250;961.2;4
LUZ;202311131300;960.9;4
LUZ;202311131310;960.8;4
LUZ;202311131320;960.6;4
LUZ;202311131330;960.8;4
LUZ;202311131340;960.2;4
LUZ;202311131350;960.1;4
LUZ;202311131400;959.8;4
LUZ;202311131410;959.9;4
LUZ;202311131420;959.9;4
LUZ;202311131430;960.0;4
LUZ;202311131440;960.0;4
LUZ;202311131450;959.8;4
LUZ;202311131500;960.0;4
LUZ;202311131510;960.2;4
LUZ;202311131520;960.7;4
LUZ;202311131530;960.4;4
LUZ;202311131540;960.3;4
LUZ;202311131550;960.6;4
LUZ;202311131600;960.6;4
LUZ;202311131610;960.4;4
LUZ;202311131620;960.3;4
LUZ;202311131630;960.3;4
LUZ;202311131640;960.3;4
LUZ;202311131650;960.3;4
LUZ;202311131700;960.3;4
LUZ;202311131710;960.5;4
LUZ;202311131720;960.2;4
LUZ;202311131730;960.3;4
LUZ;202311131740;960.8;4
LUZ;202311131750;961.0;4
LUZ;202311131800;960.7;4
LUZ;202311131810;960.7;4
LUZ;202311131820;960.8;4
LUZ;202311131830;960.9;4
LUZ;202311131840;960.8;4
LUZ;202311131850;961.0;4
LUZ;202311131900;961.1;4
LUZ;202311131910;960.7;4
LUZ;202311131920;960.3;4
LUZ;202311131930;960.6;4
LUZ;202311131940;960.4;4
LUZ;202311131950;960.1;4
LUZ;202311132000;960.2;4
LUZ;202311132010;960.1;4
LUZ;202311132020;960.1;4
LUZ;202311132030;960.2;4
LUZ;202311132040;960.4;4
LUZ;202311132050;960.4;4
LUZ;202311132100;960.2;4
LUZ;202311132110;960.0;4
LUZ;202311132120;959.9;4
LUZ;202311132130;959.8;4
LUZ;202311132140;959.5;4
LUZ;202311132150;959.7;4
LUZ;202311132200;960.1;4
LUZ;202311132210;960.2;4
LUZ;202311132220;960.1;4
LUZ;202311132230;959.9;4
LUZ;202311132240;960.0;4
LUZ;202311132250;959.9;4
LUZ;202311132300;959.9;4
LUZ;202311132310;959.9;4
LUZ;202311132320;959.9;4
LUZ;202311132330;959.7;4
LUZ;202311132340;959.4;4
LUZ;202311132350;959.1;4
LUZ;202311140000;959.1;4
LUZ;202311140010;959.1;4
LUZ;202311140020;959.1;4
LUZ;202311140030;959.1;4
LUZ;202311140040;959.5;4
LUZ;202311140050;959.5;4
LUZ;202311140100;959.5;4
LUZ;202311140110;959.6;4
LUZ;202311140120;959.6;4
LUZ;202311140130;959.6;4
LUZ;202311140140;959.4;4
LUZ;202311140150;959.5;4
LUZ;202311140200;959.6;4
LUZ;202311140210;959.5;4
LUZ;202311140220;959.4;4
LUZ;202311140230;959.6;4
LUZ;202311140240;959.5;4
LUZ;202311140250;959.4;4
LUZ;202311140300;959.4;4
LUZ;202311140310;959.3;4
LUZ;202311140320;959.4;4
LUZ;202311140330;959.7;4
LUZ;202311140340;959.7;4
LUZ;202311140350;959.7;4
LUZ;202311140400;960.2;4
LUZ;202311140410;960.4;4
LUZ;202311140420;960.9;4
LUZ;202311140430;960.8;4
LUZ;202311140440;960.9;4
LUZ;202311140450;961.0;4
LUZ;202311140500;961.3;4
LUZ;202311140510;961.7;4
LUZ;202311140520;962.3;4
LUZ;202311140530;962.6;4
LUZ;202311140540;962.8;4
LUZ;202311140550;963.0;4
LUZ;202311140600;963.2;4
LUZ;202311140610;963.3;4
LUZ;202311140620;963.6;4
LUZ;202311140630;963.9;4
LUZ;202311140640;964.1;4
LUZ;202311140650;964.1;4
LUZ;202311140700;964.2;4
LUZ;202311140710;964.5;4
LUZ;202311140720;964.8;4
LUZ;202311140730;965.4;4
LUZ;202311140740;965.7;4
LUZ;202311140750;965.5;4
LUZ;202311140800;965.6;4
LUZ;202311140810;965.6;4
LUZ;202311140820;965.3;4
LUZ;202311140830;965.2;4
LUZ;202311140840;964.9;4
LUZ;202311140850;964.8;4
LUZ;202311140900;964.6;4
LUZ;202311140910;964.2;4
LUZ;202311140920;963.8;4
LUZ;202311140930;963.9;4
LUZ;202311140940;964.0;4
LUZ;202311140950;964.0;4
LUZ;202311141000;964.0;4
LUZ;202311141010;963.9;4
LUZ;202311141020;963.4;4
LUZ;202311141030;963.7;4
LUZ;202311141040;963.7;4
LUZ;202311141050;963.3;4
LUZ;202311141100;963.2;4
LUZ;202311141110;962.8;4
LUZ;202311141120;962.7;4
LUZ;202311141130;962.6;4
LUZ;202311141140;962.7;4
LUZ;202311141150;962.6;4
LUZ;202311141200;961.6;4
LUZ;202311141210;961.3;4
LUZ;202311141220;961.2;4
LUZ;202311141230;961.6;4
LUZ;202311141240;961.6;4
LUZ;202311141250;961.5;4
LUZ;202311141300;961.9;4
LUZ;202311141310;961.8;4
LUZ;202311141320;961.6;4
LUZ;202311141330;961.2;4
LUZ;202311141340;961.0;4
LUZ;202311141350;960.6;4
LUZ;202311141400;960.5;4
LUZ;202311141410;960.1;4
LUZ;202311141420;960.1;4
LUZ;202311141430;960.6;4
LUZ;202311141440;960.6;4
LUZ;202311141450;960.7;4
LUZ;202311141500;961.2;4
LUZ;202311141510;961.7;4
LUZ;202311141520;961.4;4
LUZ;202311141530;961.0;4
LUZ;202311141540;960.5;4
LUZ;202311141550;960.3;4
LUZ;202311141600;959.7;4
LUZ;202311141610;959.7;4
LUZ;202311141620;959.9;4
LUZ;202311141630;960.3;4
LUZ;202311141640;960.2;4
LUZ;202311141650;960.2;4
LUZ;202311141700;960.4;4
LUZ;202311141710;960.3;4
LUZ;202311141720;960.3;4
LUZ;202311141730;959.8;4
LUZ;202311141740;959.8;4
LUZ;202311141750;960.1;4
LUZ;202311141800;960.5;4
LUZ;202311141810;960.7;4
LUZ;202311141820;960.1;4
LUZ;202311141830;959.9;4
LUZ;202311141840;959.9;4
LUZ;202311141850;959.8;4
LUZ;202311141900;959.8;4
LUZ;202311141910;960.0;4
LUZ;202311141920;960.1;4
LUZ;202311141930;960.2;4
LUZ;202311141940;960.4;4
LUZ;202311141950;960.7;4
LUZ;202311142000;961.0;4
LUZ;202311142010;961.1;4
LUZ;202311142020;961.4;4
LUZ;202311142030;961.6;4
LUZ;202311142040;961.6;4
LUZ;202311142050;961.5;4
