 

stn;time;fu3010z0;qfu3010z0
LUZ;202312110230;7.9;0
LUZ;202312110240;6.8;0
LUZ;202312110250;5.0;0
LUZ;202312110300;3.6;0
LUZ;202312110310;2.5;0
LUZ;202312110320;1.8;0
LUZ;202312110330;3.6;0
LUZ;202312110340;6.5;0
LUZ;202312110350;4.3;0
LUZ;202312110400;2.9;0
LUZ;202312110410;5.4;0
LUZ;202312110420;5.0;0
LUZ;202312110430;4.3;0
LUZ;202312110440;5.0;0
LUZ;202312110450;4.3;0
LUZ;202312110500;2.9;0
LUZ;202312110510;7.6;0
LUZ;202312110520;6.8;0
LUZ;202312110530;4.7;0
LUZ;202312110540;3.2;0
LUZ;202312110550;3.6;0
LUZ;202312110600;2.9;0
LUZ;202312110610;4.3;0
LUZ;202312110620;4.7;0
LUZ;202312110630;3.6;0
LUZ;202312110640;4.7;0
LUZ;202312110650;4.0;0
LUZ;202312110700;5.0;0
LUZ;202312110710;3.6;0
LUZ;202312110720;5.0;0
LUZ;202312110730;5.0;0
LUZ;202312110740;4.7;0
LUZ;202312110750;3.6;0
LUZ;202312110800;3.2;0
LUZ;202312110810;1.8;0
LUZ;202312110820;1.8;0
LUZ;202312110830;6.5;0
LUZ;202312110840;5.4;0
LUZ;202312110850;4.0;0
LUZ;202312110900;6.5;0
LUZ;202312110910;10.4;0
LUZ;202312110920;4.0;0
LUZ;202312110930;1.8;0
LUZ;202312110940;4.0;0
LUZ;202312110950;4.3;0
LUZ;202312111000;1.8;0
LUZ;202312111010;1.4;0
LUZ;202312111020;2.5;0
LUZ;202312111030;1.1;0
LUZ;202312111040;2.5;0
LUZ;202312111050;2.9;0
LUZ;202312111100;3.2;0
LUZ;202312111110;5.8;0
LUZ;202312111120;2.2;0
LUZ;202312111130;3.2;0
LUZ;202312111140;4.7;0
LUZ;202312111150;4.7;0
LUZ;202312111200;5.4;0
LUZ;202312111210;3.6;0
LUZ;202312111220;3.2;0
LUZ;202312111230;4.0;0
LUZ;202312111240;5.4;0
LUZ;202312111250;5.0;0
LUZ;202312111300;3.2;0
LUZ;202312111310;1.8;0
LUZ;202312111320;6.8;0
LUZ;202312111330;4.3;0
LUZ;202312111340;9.0;0
LUZ;202312111350;6.8;0
LUZ;202312111400;9.0;0
LUZ;202312111410;4.0;0
LUZ;202312111420;2.9;0
LUZ;202312111430;3.6;0
LUZ;202312111440;6.8;0
LUZ;202312111450;5.4;0
LUZ;202312111500;5.0;0
LUZ;202312111510;7.9;0
LUZ;202312111520;5.8;0
LUZ;202312111530;5.4;0
LUZ;202312111540;3.2;0
LUZ;202312111550;2.2;0
LUZ;202312111600;2.2;0
LUZ;202312111610;5.8;0
LUZ;202312111620;3.6;0
LUZ;202312111630;1.4;0
LUZ;202312111640;1.8;0
LUZ;202312111650;4.0;0
LUZ;202312111700;5.4;0
LUZ;202312111710;3.6;0
LUZ;202312111720;2.9;0
LUZ;202312111730;4.7;0
LUZ;202312111740;4.3;0
LUZ;202312111750;3.6;0
LUZ;202312111800;3.2;0
LUZ;202312111810;2.2;0
LUZ;202312111820;2.9;0
LUZ;202312111830;3.2;0
LUZ;202312111840;6.1;0
LUZ;202312111850;5.0;0
LUZ;202312111900;4.0;0
LUZ;202312111910;2.5;0
LUZ;202312111920;7.9;0
LUZ;202312111930;3.6;0
LUZ;202312111940;5.8;0
LUZ;202312111950;4.3;0
LUZ;202312112000;2.9;0
LUZ;202312112010;1.4;0
LUZ;202312112020;3.2;0
LUZ;202312112030;2.5;0
LUZ;202312112040;2.2;0
LUZ;202312112050;2.9;0
LUZ;202312112100;2.2;0
LUZ;202312112110;4.0;0
LUZ;202312112120;2.2;0
LUZ;202312112130;3.2;0
LUZ;202312112140;1.4;0
LUZ;202312112150;4.3;0
LUZ;202312112200;4.7;0
LUZ;202312112210;2.2;0
LUZ;202312112220;4.7;0
LUZ;202312112230;9.4;0
LUZ;202312112240;23.4;0
LUZ;202312112250;20.5;0
LUZ;202312112300;21.6;0
LUZ;202312112310;16.9;0
LUZ;202312112320;14.8;0
LUZ;202312112330;21.6;0
LUZ;202312112340;18.4;0
LUZ;202312112350;7.2;0
LUZ;202312120000;5.4;0
LUZ;202312120010;11.9;0
LUZ;202312120020;18.4;0
LUZ;202312120030;10.4;0
LUZ;202312120040;5.4;0
LUZ;202312120050;5.4;0
LUZ;202312120100;15.8;0
LUZ;202312120110;14.0;0
LUZ;202312120120;9.4;0
LUZ;202312120130;9.4;0
LUZ;202312120140;9.0;0
LUZ;202312120150;5.0;0
LUZ;202312120200;6.8;0
LUZ;202312120210;6.5;0
LUZ;202312120220;9.7;0
LUZ;202312120230;8.6;0
LUZ;202312120240;10.4;0
LUZ;202312120250;11.9;0
LUZ;202312120300;7.9;0
LUZ;202312120310;10.1;0
LUZ;202312120320;7.2;0
LUZ;202312120330;5.8;0
LUZ;202312120340;9.0;0
LUZ;202312120350;6.5;0
LUZ;202312120400;6.1;0
LUZ;202312120410;5.4;0
LUZ;202312120420;3.6;0
LUZ;202312120430;1.8;0
LUZ;202312120440;1.4;0
LUZ;202312120450;1.8;0
LUZ;202312120500;2.9;0
LUZ;202312120510;4.3;0
LUZ;202312120520;4.3;0
LUZ;202312120530;3.6;0
LUZ;202312120540;2.5;0
LUZ;202312120550;3.6;0
LUZ;202312120600;6.5;0
LUZ;202312120610;5.8;0
LUZ;202312120620;6.1;0
LUZ;202312120630;6.8;0
LUZ;202312120640;3.2;0
LUZ;202312120650;1.8;0
LUZ;202312120700;2.5;0
LUZ;202312120710;4.3;0
LUZ;202312120720;5.4;0
LUZ;202312120730;1.8;0
LUZ;202312120740;4.3;0
LUZ;202312120750;1.8;0
LUZ;202312120800;2.5;0
LUZ;202312120810;1.8;0
LUZ;202312120820;2.2;0
LUZ;202312120830;1.1;0
LUZ;202312120840;2.2;0
LUZ;202312120850;3.2;0
LUZ;202312120900;2.9;0
LUZ;202312120910;2.5;0
LUZ;202312120920;1.4;0
LUZ;202312120930;4.0;0
LUZ;202312120940;6.1;0
LUZ;202312120950;4.0;0
LUZ;202312121000;2.2;0
LUZ;202312121010;4.3;0
LUZ;202312121020;6.5;0
LUZ;202312121030;6.1;0
LUZ;202312121040;6.8;0
LUZ;202312121050;7.9;0
LUZ;202312121100;4.7;0
LUZ;202312121110;1.8;0
LUZ;202312121120;4.3;0
LUZ;202312121130;5.8;0
LUZ;202312121140;2.5;0
LUZ;202312121150;1.1;0
LUZ;202312121200;2.5;0
LUZ;202312121210;2.2;0
LUZ;202312121220;4.7;0
LUZ;202312121230;2.5;0
LUZ;202312121240;6.1;0
LUZ;202312121250;2.2;0
LUZ;202312121300;2.5;0
LUZ;202312121310;5.0;0
LUZ;202312121320;4.0;0
LUZ;202312121330;3.2;0
LUZ;202312121340;4.7;0
LUZ;202312121350;1.8;0
LUZ;202312121400;1.8;0
LUZ;202312121410;2.9;0
LUZ;202312121420;2.5;0
LUZ;202312121430;2.5;0
LUZ;202312121440;4.3;0
LUZ;202312121450;3.6;0
LUZ;202312121500;3.6;0
LUZ;202312121510;5.4;0
LUZ;202312121520;2.9;0
LUZ;202312121530;2.5;0
LUZ;202312121540;1.1;0
LUZ;202312121550;1.8;0
LUZ;202312121600;2.5;0
LUZ;202312121610;4.0;0
LUZ;202312121620;9.0;0
LUZ;202312121630;7.9;0
LUZ;202312121640;6.1;0
LUZ;202312121650;5.0;0
LUZ;202312121700;11.5;0
LUZ;202312121710;6.1;0
LUZ;202312121720;4.3;0
LUZ;202312121730;4.0;0
LUZ;202312121740;5.4;0
LUZ;202312121750;1.8;0
LUZ;202312121800;5.8;0
LUZ;202312121810;5.4;0
LUZ;202312121820;5.0;0
LUZ;202312121830;7.2;0
LUZ;202312121840;6.5;0
LUZ;202312121850;6.5;0
LUZ;202312121900;3.2;0
LUZ;202312121910;4.0;0
LUZ;202312121920;2.9;0
LUZ;202312121930;1.4;0
LUZ;202312121940;2.5;0
LUZ;202312121950;1.4;0
LUZ;202312122000;3.2;0
LUZ;202312122010;6.1;0
LUZ;202312122020;11.9;0
LUZ;202312122030;10.4;0
LUZ;202312122040;5.4;0
LUZ;202312122050;5.0;0
LUZ;202312122100;3.2;0
LUZ;202312122110;2.9;0
LUZ;202312122120;2.2;0
LUZ;202312122130;5.0;0
LUZ;202312122140;6.5;0
LUZ;202312122150;4.0;0
LUZ;202312122200;5.8;0
LUZ;202312122210;5.0;0
LUZ;202312122220;1.8;0
LUZ;202312122230;1.8;0
LUZ;202312122240;3.6;0
LUZ;202312122250;2.9;0
LUZ;202312122300;5.8;0
LUZ;202312122310;2.2;0
LUZ;202312122320;4.3;0
LUZ;202312122330;4.0;0
LUZ;202312122340;2.9;0
LUZ;202312122350;2.9;0
LUZ;202312130000;3.2;0
LUZ;202312130010;2.2;0
LUZ;202312130020;3.6;0
LUZ;202312130030;2.2;0
LUZ;202312130040;1.8;0
LUZ;202312130050;3.2;0
LUZ;202312130100;4.0;0
LUZ;202312130110;3.6;0
LUZ;202312130120;3.2;0
LUZ;202312130130;3.6;0
LUZ;202312130140;5.4;0
LUZ;202312130150;4.3;0
LUZ;202312130200;4.0;0
LUZ;202312130210;3.2;0
LUZ;202312130220;4.3;0
LUZ;202312130230;4.3;0
LUZ;202312130240;6.1;0
LUZ;202312130250;2.9;0
LUZ;202312130300;4.3;0
LUZ;202312130310;5.8;0
LUZ;202312130320;5.0;0
LUZ;202312130330;6.5;0
LUZ;202312130340;9.7;0
LUZ;202312130350;11.2;0
LUZ;202312130400;9.4;0
LUZ;202312130410;9.4;0
LUZ;202312130420;5.4;0
LUZ;202312130430;4.7;0
LUZ;202312130440;3.2;0
LUZ;202312130450;2.9;0
LUZ;202312130500;5.8;0
LUZ;202312130510;7.6;0
LUZ;202312130520;7.6;0
LUZ;202312130530;7.2;0
LUZ;202312130540;15.1;0
LUZ;202312130550;18.4;0
LUZ;202312130600;18.7;0
LUZ;202312130610;19.1;0
LUZ;202312130620;16.2;0
LUZ;202312130630;13.3;0
LUZ;202312130640;8.6;0
LUZ;202312130650;9.7;0
LUZ;202312130700;4.7;0
LUZ;202312130710;4.0;0
LUZ;202312130720;5.0;0
LUZ;202312130730;6.5;0
LUZ;202312130740;5.0;0
LUZ;202312130750;5.0;0
LUZ;202312130800;4.3;0
LUZ;202312130810;5.0;0
LUZ;202312130820;5.0;0
LUZ;202312130830;7.6;0
LUZ;202312130840;13.0;0
LUZ;202312130850;7.6;0
LUZ;202312130900;10.8;0
LUZ;202312130910;8.6;0
LUZ;202312130920;9.0;0
LUZ;202312130930;9.7;0
LUZ;202312130940;7.2;0
LUZ;202312130950;14.0;0
LUZ;202312131000;11.9;0
LUZ;202312131010;3.2;0
LUZ;202312131020;4.7;0
LUZ;202312131030;4.3;0
LUZ;202312131040;3.2;0
LUZ;202312131050;5.8;0
LUZ;202312131100;2.5;0
LUZ;202312131110;1.8;0
LUZ;202312131120;2.5;0
LUZ;202312131130;3.6;0
LUZ;202312131140;7.6;0
LUZ;202312131150;8.6;0
LUZ;202312131200;7.6;0
LUZ;202312131210;6.8;0
LUZ;202312131220;8.6;0
LUZ;202312131230;10.8;0
LUZ;202312131240;10.1;0
LUZ;202312131250;10.1;0
LUZ;202312131300;11.9;0
LUZ;202312131310;11.2;0
LUZ;202312131320;10.1;0
LUZ;202312131330;5.8;0
LUZ;202312131340;4.0;0
LUZ;202312131350;3.2;0
LUZ;202312131400;1.8;0
LUZ;202312131410;4.0;0
LUZ;202312131420;6.5;0
LUZ;202312131430;11.5;0
LUZ;202312131440;22.0;0
LUZ;202312131450;25.2;0
LUZ;202312131500;17.3;0
LUZ;202312131510;13.0;0
LUZ;202312131520;14.0;0
LUZ;202312131530;13.7;0
LUZ;202312131540;10.4;0
LUZ;202312131550;9.0;0
LUZ;202312131600;4.0;0
LUZ;202312131610;7.2;0
LUZ;202312131620;1.8;0
LUZ;202312131630;6.1;0
LUZ;202312131640;6.1;0
LUZ;202312131650;4.7;0
LUZ;202312131700;5.0;0
LUZ;202312131710;5.0;0
LUZ;202312131720;3.6;0
LUZ;202312131730;2.9;0
LUZ;202312131740;4.0;0
LUZ;202312131750;2.5;0
LUZ;202312131800;4.7;0
LUZ;202312131810;3.2;0
LUZ;202312131820;7.2;0
LUZ;202312131830;6.1;0
LUZ;202312131840;2.5;0
LUZ;202312131850;2.9;0
LUZ;202312131900;4.3;0
LUZ;202312131910;2.9;0
LUZ;202312131920;2.2;0
LUZ;202312131930;2.5;0
LUZ;202312131940;4.3;0
LUZ;202312131950;3.6;0
LUZ;202312132000;2.9;0
LUZ;202312132010;1.1;0
LUZ;202312132020;2.2;0
LUZ;202312132030;3.2;0
LUZ;202312132040;3.6;0
LUZ;202312132050;2.5;0
LUZ;202312132100;2.5;0
LUZ;202312132110;2.2;0
LUZ;202312132120;2.2;0
LUZ;202312132130;2.2;0
LUZ;202312132140;3.6;0
LUZ;202312132150;2.2;0
LUZ;202312132200;1.4;0
LUZ;202312132210;1.8;0
LUZ;202312132220;3.2;0
LUZ;202312132230;5.0;0
LUZ;202312132240;2.2;0
LUZ;202312132250;3.2;0
LUZ;202312132300;3.2;0
LUZ;202312132310;2.2;0
LUZ;202312132320;1.4;0
LUZ;202312132330;0.7;0
LUZ;202312132340;2.9;0
LUZ;202312132350;3.2;0
LUZ;202312140000;2.5;0
LUZ;202312140010;1.8;0
LUZ;202312140020;3.2;0
LUZ;202312140030;1.8;0
LUZ;202312140040;3.2;0
LUZ;202312140050;2.2;0
LUZ;202312140100;2.5;0
LUZ;202312140110;2.2;0
LUZ;202312140120;2.9;0
LUZ;202312140130;1.1;0
LUZ;202312140140;0.7;0
LUZ;202312140150;2.5;0
LUZ;202312140200;3.6;0
LUZ;202312140210;4.7;0
LUZ;202312140220;2.2;0
LUZ;202312140230;4.0;0
LUZ;202312140240;2.2;0
LUZ;202312140250;3.2;0
LUZ;202312140300;2.9;0
LUZ;202312140310;1.4;0
LUZ;202312140320;1.8;0
LUZ;202312140330;1.8;0
LUZ;202312140340;3.6;0
LUZ;202312140350;2.9;0
LUZ;202312140400;3.2;0
LUZ;202312140410;2.5;0
LUZ;202312140420;2.2;0
LUZ;202312140430;1.4;0
LUZ;202312140440;0.7;0
LUZ;202312140450;1.1;0
LUZ;202312140500;1.1;0
LUZ;202312140510;0.7;0
LUZ;202312140520;1.1;0
LUZ;202312140530;2.5;0
LUZ;202312140540;4.7;0
LUZ;202312140550;3.2;0
LUZ;202312140600;4.0;0
LUZ;202312140610;2.5;0
LUZ;202312140620;2.9;0
LUZ;202312140630;4.0;0
LUZ;202312140640;2.5;0
LUZ;202312140650;1.1;0
LUZ;202312140700;1.8;0
LUZ;202312140710;1.1;0
LUZ;202312140720;1.1;0
LUZ;202312140730;2.5;0
LUZ;202312140740;1.1;0
LUZ;202312140750;0.7;0
LUZ;202312140800;2.2;0
LUZ;202312140810;1.4;0
LUZ;202312140820;2.5;0
LUZ;202312140830;4.3;0
LUZ;202312140840;5.8;0
LUZ;202312140850;4.7;0
LUZ;202312140900;5.8;0
LUZ;202312140910;5.4;0
LUZ;202312140920;2.2;0
LUZ;202312140930;1.1;0
LUZ;202312140940;1.4;0
LUZ;202312140950;5.8;0
LUZ;202312141000;7.2;0
LUZ;202312141010;3.2;0
LUZ;202312141020;3.6;0
LUZ;202312141030;2.5;0
LUZ;202312141040;3.2;0
LUZ;202312141050;4.0;0
LUZ;202312141100;6.1;0
LUZ;202312141110;4.7;0
LUZ;202312141120;6.8;0
LUZ;202312141130;3.2;0
LUZ;202312141140;5.8;0
LUZ;202312141150;5.4;0
LUZ;202312141200;4.7;0
LUZ;202312141210;5.4;0
LUZ;202312141220;5.4;0
LUZ;202312141230;5.0;0
LUZ;202312141240;6.1;0
LUZ;202312141250;5.8;0
LUZ;202312141300;5.0;0
LUZ;202312141310;4.3;0
LUZ;202312141320;4.0;0
LUZ;202312141330;3.6;0
LUZ;202312141340;5.4;0
LUZ;202312141350;4.3;0
LUZ;202312141400;2.2;0
LUZ;202312141410;3.6;0
LUZ;202312141420;6.1;0
LUZ;202312141430;6.5;0
LUZ;202312141440;5.8;0
LUZ;202312141450;3.2;0
LUZ;202312141500;1.4;0
LUZ;202312141510;1.8;0
LUZ;202312141520;6.5;0
LUZ;202312141530;4.3;0
LUZ;202312141540;1.1;0
LUZ;202312141550;3.2;0
LUZ;202312141600;4.0;0
LUZ;202312141610;3.6;0
LUZ;202312141620;4.3;0
LUZ;202312141630;2.9;0
LUZ;202312141640;6.1;0
LUZ;202312141650;5.8;0
LUZ;202312141700;1.4;0
LUZ;202312141710;2.5;0
LUZ;202312141720;2.5;0
LUZ;202312141730;2.9;0
LUZ;202312141740;2.9;0
LUZ;202312141750;2.2;0
LUZ;202312141800;2.5;0
LUZ;202312141810;1.1;0
LUZ;202312141820;2.9;0
LUZ;202312141830;2.9;0
LUZ;202312141840;1.4;0
LUZ;202312141850;2.5;0
LUZ;202312141900;1.4;0
LUZ;202312141910;0.4;0
LUZ;202312141920;0.7;0
LUZ;202312141930;2.2;0
LUZ;202312141940;4.0;0
LUZ;202312141950;10.4;0
LUZ;202312142000;12.6;0
LUZ;202312142010;6.5;0
LUZ;202312142020;10.1;0
LUZ;202312142030;8.3;0
LUZ;202312142040;7.2;0
LUZ;202312142050;9.0;0
LUZ;202312142100;10.1;0
LUZ;202312142110;4.7;0
LUZ;202312142120;2.9;0
LUZ;202312142130;3.6;0
LUZ;202312142140;4.0;0
LUZ;202312142150;3.6;0
LUZ;202312142200;5.0;0
LUZ;202312142210;3.6;0
LUZ;202312142220;3.6;0
LUZ;202312142230;2.9;0
LUZ;202312142240;2.5;0
LUZ;202312142250;0.7;0
LUZ;202312142300;1.8;0
LUZ;202312142310;2.5;0
LUZ;202312142320;2.2;0
LUZ;202312142330;5.4;0
LUZ;202312142340;10.1;0
LUZ;202312142350;5.4;0
LUZ;202312150000;5.0;0
LUZ;202312150010;7.6;0
LUZ;202312150020;7.6;0
LUZ;202312150030;9.7;0
LUZ;202312150040;10.1;0
LUZ;202312150050;14.4;0
LUZ;202312150100;12.6;0
LUZ;202312150110;11.9;0
LUZ;202312150120;9.0;0
LUZ;202312150130;9.7;0
LUZ;202312150140;10.4;0
LUZ;202312150150;9.4;0
LUZ;202312150200;9.7;0
LUZ;202312150210;11.2;0
LUZ;202312150220;9.0;0
LUZ;202312150230;7.9;0
LUZ;202312150240;10.1;0
LUZ;202312150250;12.6;0
LUZ;202312150300;10.8;0
LUZ;202312150310;8.3;0
LUZ;202312150320;9.7;0
LUZ;202312150330;7.9;0
LUZ;202312150340;8.6;0
LUZ;202312150350;8.3;0
LUZ;202312150400;5.8;0
LUZ;202312150410;2.9;0
LUZ;202312150420;1.4;0
LUZ;202312150430;4.3;0
LUZ;202312150440;3.6;0
LUZ;202312150450;2.2;0
LUZ;202312150500;1.4;0
LUZ;202312150510;1.1;0
LUZ;202312150520;1.4;0
LUZ;202312150530;1.1;0
LUZ;202312150540;1.4;0
LUZ;202312150550;1.4;0
LUZ;202312150600;1.1;0
LUZ;202312150610;0.4;0
LUZ;202312150620;1.8;0
LUZ;202312150630;1.8;0
LUZ;202312150640;2.2;0
LUZ;202312150650;2.2;0
LUZ;202312150700;2.9;0
LUZ;202312150710;2.9;0
LUZ;202312150720;4.7;0
LUZ;202312150730;4.3;0
LUZ;202312150740;3.6;0
LUZ;202312150750;3.2;0
LUZ;202312150800;3.2;0
LUZ;202312150810;4.0;0
LUZ;202312150820;4.0;0
LUZ;202312150830;2.9;0
LUZ;202312150840;2.5;0
LUZ;202312150850;1.4;0
LUZ;202312150900;1.1;0
LUZ;202312150910;0.7;0
LUZ;202312150920;1.4;0
LUZ;202312150930;1.1;0
LUZ;202312150940;1.1;0
LUZ;202312150950;0.4;0
LUZ;202312151000;1.4;0
LUZ;202312151010;1.1;0
LUZ;202312151020;0.7;0
LUZ;202312151030;2.2;0
LUZ;202312151040;1.8;0
LUZ;202312151050;0.7;0
LUZ;202312151100;1.1;0
LUZ;202312151110;3.6;0
LUZ;202312151120;2.2;0
LUZ;202312151130;0.7;0
LUZ;202312151140;1.4;0
LUZ;202312151150;2.5;0
LUZ;202312151200;1.4;0
LUZ;202312151210;1.8;0
LUZ;202312151220;2.2;0
LUZ;202312151230;2.2;0
LUZ;202312151240;3.2;0
LUZ;202312151250;4.7;0
LUZ;202312151300;2.5;0
LUZ;202312151310;2.5;0
LUZ;202312151320;2.5;0
LUZ;202312151330;2.5;0
LUZ;202312151340;1.4;0
LUZ;202312151350;1.1;0
LUZ;202312151400;0.7;0
LUZ;202312151410;2.2;0
LUZ;202312151420;2.2;0
LUZ;202312151430;3.2;0
LUZ;202312151440;3.2;0
LUZ;202312151450;2.2;0
LUZ;202312151500;2.2;0
LUZ;202312151510;0.7;0
LUZ;202312151520;3.2;0
LUZ;202312151530;3.6;0
LUZ;202312151540;4.3;0
LUZ;202312151550;1.4;0
LUZ;202312151600;0.7;0
LUZ;202312151610;2.5;0
LUZ;202312151620;5.0;0
LUZ;202312151630;5.4;0
LUZ;202312151640;2.5;0
LUZ;202312151650;2.5;0
LUZ;202312151700;3.2;0
LUZ;202312151710;2.9;0
LUZ;202312151720;3.2;0
LUZ;202312151730;5.0;0
LUZ;202312151740;9.4;0
LUZ;202312151750;7.9;0
LUZ;202312151800;8.6;0
LUZ;202312151810;6.8;0
LUZ;202312151820;5.0;0
LUZ;202312151830;5.0;0
LUZ;202312151840;5.8;0
LUZ;202312151850;6.1;0
LUZ;202312151900;5.4;0
LUZ;202312151910;5.8;0
LUZ;202312151920;7.2;0
LUZ;202312151930;2.5;0
LUZ;202312151940;1.8;0
LUZ;202312151950;4.0;0
LUZ;202312152000;8.3;0
LUZ;202312152010;9.4;0
LUZ;202312152020;4.3;0
LUZ;202312152030;3.2;0
LUZ;202312152040;1.4;0
LUZ;202312152050;2.2;0
LUZ;202312152100;2.9;0
LUZ;202312152110;3.6;0
LUZ;202312152120;4.0;0
LUZ;202312152130;4.7;0
LUZ;202312152140;2.9;0
LUZ;202312152150;2.2;0
LUZ;202312152200;3.2;0
LUZ;202312152210;2.2;0
LUZ;202312152220;4.3;0
LUZ;202312152230;4.0;0
LUZ;202312152240;4.0;0
LUZ;202312152250;3.2;0
LUZ;202312152300;1.1;0
LUZ;202312152310;1.8;0
LUZ;202312152320;2.9;0
LUZ;202312152330;1.4;0
LUZ;202312152340;2.5;0
LUZ;202312152350;1.4;0
LUZ;202312160000;1.4;0
LUZ;202312160010;3.6;0
LUZ;202312160020;4.3;0
LUZ;202312160030;3.6;0
LUZ;202312160040;2.2;0
LUZ;202312160050;2.9;0
LUZ;202312160100;2.2;0
LUZ;202312160110;1.8;0
LUZ;202312160120;2.2;0
LUZ;202312160130;3.6;0
LUZ;202312160140;2.5;0
LUZ;202312160150;1.4;0
LUZ;202312160200;2.9;0
LUZ;202312160210;2.9;0
LUZ;202312160220;4.3;0
LUZ;202312160230;5.4;0
LUZ;202312160240;4.0;0
LUZ;202312160250;1.8;0
LUZ;202312160300;3.2;0
LUZ;202312160310;1.1;0
LUZ;202312160320;4.7;0
LUZ;202312160330;4.0;0
LUZ;202312160340;2.9;0
LUZ;202312160350;2.9;0
LUZ;202312160400;2.2;0
LUZ;202312160410;4.0;0
LUZ;202312160420;2.9;0
LUZ;202312160430;2.2;0
LUZ;202312160440;1.8;0
LUZ;202312160450;1.1;0
LUZ;202312160500;2.9;0
LUZ;202312160510;7.2;0
LUZ;202312160520;7.6;0
LUZ;202312160530;7.2;0
LUZ;202312160540;7.6;0
LUZ;202312160550;5.4;0
LUZ;202312160600;3.6;0
LUZ;202312160610;5.4;0
LUZ;202312160620;9.7;0
LUZ;202312160630;9.4;0
LUZ;202312160640;7.9;0
LUZ;202312160650;5.8;0
LUZ;202312160700;6.1;0
LUZ;202312160710;4.7;0
LUZ;202312160720;5.8;0
LUZ;202312160730;7.6;0
LUZ;202312160740;7.9;0
LUZ;202312160750;6.8;0
LUZ;202312160800;5.8;0
LUZ;202312160810;5.8;0
LUZ;202312160820;3.6;0
LUZ;202312160830;3.6;0
LUZ;202312160840;6.1;0
LUZ;202312160850;7.2;0
LUZ;202312160900;7.6;0
LUZ;202312160910;6.1;0
LUZ;202312160920;5.8;0
LUZ;202312160930;6.5;0
LUZ;202312160940;7.2;0
LUZ;202312160950;6.8;0
LUZ;202312161000;6.1;0
LUZ;202312161010;6.1;0
LUZ;202312161020;4.3;0
LUZ;202312161030;4.3;0
LUZ;202312161040;5.0;0
LUZ;202312161050;3.2;0
LUZ;202312161100;1.8;0
LUZ;202312161110;5.0;0
LUZ;202312161120;5.4;0
LUZ;202312161130;5.4;0
LUZ;202312161140;5.8;0
LUZ;202312161150;5.0;0
LUZ;202312161200;5.8;0
LUZ;202312161210;6.1;0
LUZ;202312161220;4.7;0
LUZ;202312161230;3.6;0
LUZ;202312161240;3.2;0
LUZ;202312161250;4.7;0
LUZ;202312161300;4.3;0
LUZ;202312161310;5.8;0
LUZ;202312161320;7.9;0
LUZ;202312161330;9.4;0
LUZ;202312161340;8.3;0
LUZ;202312161350;7.9;0
LUZ;202312161400;7.6;0
LUZ;202312161410;8.6;0
LUZ;202312161420;9.7;0
LUZ;202312161430;6.1;0
LUZ;202312161440;6.1;0
LUZ;202312161450;5.0;0
LUZ;202312161500;4.3;0
LUZ;202312161510;6.5;0
LUZ;202312161520;9.0;0
LUZ;202312161530;6.8;0
LUZ;202312161540;4.7;0
LUZ;202312161550;1.4;0
LUZ;202312161600;6.5;0
LUZ;202312161610;5.8;0
LUZ;202312161620;5.4;0
LUZ;202312161630;4.0;0
LUZ;202312161640;2.5;0
LUZ;202312161650;3.2;0
LUZ;202312161700;3.2;0
LUZ;202312161710;4.0;0
LUZ;202312161720;4.7;0
LUZ;202312161730;6.5;0
LUZ;202312161740;4.3;0
LUZ;202312161750;4.0;0
LUZ;202312161800;5.0;0
LUZ;202312161810;6.8;0
LUZ;202312161820;5.0;0
LUZ;202312161830;6.1;0
LUZ;202312161840;2.5;0
LUZ;202312161850;2.5;0
LUZ;202312161900;2.2;0
LUZ;202312161910;1.8;0
LUZ;202312161920;4.3;0
LUZ;202312161930;5.4;0
LUZ;202312161940;5.8;0
LUZ;202312161950;6.1;0
LUZ;202312162000;5.8;0
LUZ;202312162010;3.2;0
LUZ;202312162020;1.8;0
LUZ;202312162030;1.8;0
LUZ;202312162040;1.8;0
LUZ;202312162050;1.8;0
LUZ;202312162100;4.7;0
LUZ;202312162110;9.7;0
LUZ;202312162120;6.8;0
LUZ;202312162130;6.1;0
LUZ;202312162140;4.3;0
LUZ;202312162150;3.6;0
LUZ;202312162200;5.0;0
LUZ;202312162210;5.8;0
LUZ;202312162220;5.8;0
LUZ;202312162230;5.4;0
LUZ;202312162240;4.0;0
LUZ;202312162250;2.9;0
LUZ;202312162300;3.6;0
LUZ;202312162310;3.6;0
LUZ;202312162320;3.2;0
LUZ;202312162330;2.2;0
LUZ;202312162340;5.0;0
LUZ;202312162350;4.0;0
LUZ;202312170000;2.9;0
LUZ;202312170010;1.8;0
LUZ;202312170020;4.0;0
LUZ;202312170030;6.5;0
LUZ;202312170040;4.3;0
LUZ;202312170050;2.9;0
LUZ;202312170100;2.5;0
LUZ;202312170110;0.7;0
LUZ;202312170120;1.4;0
LUZ;202312170130;2.5;0
LUZ;202312170140;2.9;0
LUZ;202312170150;4.7;0
LUZ;202312170200;1.8;0
LUZ;202312170210;1.4;0
LUZ;202312170220;3.6;0
LUZ;202312170230;4.0;0
LUZ;202312170240;4.3;0
LUZ;202312170250;1.4;0
LUZ;202312170300;1.1;0
LUZ;202312170310;2.2;0
LUZ;202312170320;2.2;0
LUZ;202312170330;1.8;0
LUZ;202312170340;1.1;0
LUZ;202312170350;3.6;0
