 

stn;time;sre000z0;qsre000z0
LUZ;202311230150;0;4
LUZ;202311230200;0;4
LUZ;202311230210;0;4
LUZ;202311230220;0;4
LUZ;202311230230;0;4
LUZ;202311230240;0;4
LUZ;202311230250;0;4
LUZ;202311230300;0;4
LUZ;202311230310;0;4
LUZ;202311230320;0;4
LUZ;202311230330;0;4
LUZ;202311230340;0;4
LUZ;202311230350;0;4
LUZ;202311230400;0;4
LUZ;202311230410;0;4
LUZ;202311230420;0;4
LUZ;202311230430;0;4
LUZ;202311230440;0;4
LUZ;202311230450;0;4
LUZ;202311230500;0;4
LUZ;202311230510;0;4
LUZ;202311230520;0;4
LUZ;202311230530;0;4
LUZ;202311230540;0;4
LUZ;202311230550;0;4
LUZ;202311230600;0;4
LUZ;202311230610;0;4
LUZ;202311230620;0;4
LUZ;202311230630;0;4
LUZ;202311230640;0;4
LUZ;202311230650;0;4
LUZ;202311230700;0;4
LUZ;202311230710;0;4
LUZ;202311230720;0;4
LUZ;202311230730;0;4
LUZ;202311230740;0;4
LUZ;202311230750;0;4
LUZ;202311230800;0;4
LUZ;202311230810;0;4
LUZ;202311230820;0;4
LUZ;202311230830;0;4
LUZ;202311230840;4;4
LUZ;202311230850;10;4
LUZ;202311230900;10;4
LUZ;202311230910;3;4
LUZ;202311230920;0;4
LUZ;202311230930;0;4
LUZ;202311230940;0;4
LUZ;202311230950;0;4
LUZ;202311231000;0;4
LUZ;202311231010;0;4
LUZ;202311231020;0;4
LUZ;202311231030;0;4
LUZ;202311231040;0;4
LUZ;202311231050;1;4
LUZ;202311231100;0;4
LUZ;202311231110;0;4
LUZ;202311231120;2;4
LUZ;202311231130;3;4
LUZ;202311231140;0;4
LUZ;202311231150;0;4
LUZ;202311231200;7;4
LUZ;202311231210;10;4
LUZ;202311231220;10;4
LUZ;202311231230;10;4
LUZ;202311231240;10;4
LUZ;202311231250;10;4
LUZ;202311231300;10;4
LUZ;202311231310;10;4
LUZ;202311231320;10;4
LUZ;202311231330;10;4
LUZ;202311231340;10;4
LUZ;202311231350;10;4
LUZ;202311231400;10;4
LUZ;202311231410;10;4
LUZ;202311231420;10;4
LUZ;202311231430;10;4
LUZ;202311231440;4;4
LUZ;202311231450;0;4
LUZ;202311231500;0;4
LUZ;202311231510;0;4
LUZ;202311231520;0;4
LUZ;202311231530;0;4
LUZ;202311231540;0;4
LUZ;202311231550;0;4
LUZ;202311231600;0;4
LUZ;202311231610;0;4
LUZ;202311231620;0;4
LUZ;202311231630;0;4
LUZ;202311231640;0;4
LUZ;202311231650;0;4
LUZ;202311231700;0;4
LUZ;202311231710;0;4
LUZ;202311231720;0;4
LUZ;202311231730;0;4
LUZ;202311231740;0;4
LUZ;202311231750;0;4
LUZ;202311231800;0;4
LUZ;202311231810;0;4
LUZ;202311231820;0;4
LUZ;202311231830;0;4
LUZ;202311231840;0;4
LUZ;202311231850;0;4
LUZ;202311231900;0;4
LUZ;202311231910;0;4
LUZ;202311231920;0;4
LUZ;202311231930;0;4
LUZ;202311231940;0;4
LUZ;202311231950;0;4
LUZ;202311232000;0;4
LUZ;202311232010;0;4
LUZ;202311232020;0;4
LUZ;202311232030;0;4
LUZ;202311232040;0;4
LUZ;202311232050;0;4
LUZ;202311232100;0;4
LUZ;202311232110;0;4
LUZ;202311232120;0;4
LUZ;202311232130;0;4
LUZ;202311232140;0;4
LUZ;202311232150;0;4
LUZ;202311232200;0;4
LUZ;202311232210;0;4
LUZ;202311232220;0;4
LUZ;202311232230;0;4
LUZ;202311232240;0;4
LUZ;202311232250;0;4
LUZ;202311232300;0;4
LUZ;202311232310;0;4
LUZ;202311232320;0;4
LUZ;202311232330;0;4
LUZ;202311232340;0;4
LUZ;202311232350;0;4
LUZ;202311240000;0;4
LUZ;202311240010;0;4
LUZ;202311240020;0;4
LUZ;202311240030;0;4
LUZ;202311240040;0;4
LUZ;202311240050;0;4
LUZ;202311240100;0;4
LUZ;202311240110;0;4
LUZ;202311240120;0;4
LUZ;202311240130;0;4
LUZ;202311240140;0;4
LUZ;202311240150;0;4
LUZ;202311240200;0;4
LUZ;202311240210;0;4
LUZ;202311240220;0;4
LUZ;202311240230;0;4
LUZ;202311240240;0;4
LUZ;202311240250;0;4
LUZ;202311240300;0;4
LUZ;202311240310;0;4
LUZ;202311240320;0;4
LUZ;202311240330;0;4
LUZ;202311240340;0;4
LUZ;202311240350;0;4
LUZ;202311240400;0;4
LUZ;202311240410;0;4
LUZ;202311240420;0;4
LUZ;202311240430;0;4
LUZ;202311240440;0;4
LUZ;202311240450;0;4
LUZ;202311240500;0;4
LUZ;202311240510;0;4
LUZ;202311240520;0;4
LUZ;202311240530;0;4
LUZ;202311240540;0;4
LUZ;202311240550;0;4
LUZ;202311240600;0;4
LUZ;202311240610;0;4
LUZ;202311240620;0;4
LUZ;202311240630;0;4
LUZ;202311240640;0;4
LUZ;202311240650;0;4
LUZ;202311240700;0;4
LUZ;202311240710;0;4
LUZ;202311240720;0;4
LUZ;202311240730;0;4
LUZ;202311240740;0;4
LUZ;202311240750;0;4
LUZ;202311240800;0;4
LUZ;202311240810;0;4
LUZ;202311240820;0;4
LUZ;202311240830;0;4
LUZ;202311240840;0;4
LUZ;202311240850;0;4
LUZ;202311240900;0;4
LUZ;202311240910;0;4
LUZ;202311240920;0;4
LUZ;202311240930;0;4
LUZ;202311240940;2;4
LUZ;202311240950;0;4
LUZ;202311241000;2;4
LUZ;202311241010;9;4
LUZ;202311241020;10;4
LUZ;202311241030;10;4
LUZ;202311241040;10;4
LUZ;202311241050;10;4
LUZ;202311241100;7;4
LUZ;202311241110;10;4
LUZ;202311241120;10;4
LUZ;202311241130;4;4
LUZ;202311241140;4;4
LUZ;202311241150;0;4
LUZ;202311241200;1;4
LUZ;202311241210;1;4
LUZ;202311241220;6;4
LUZ;202311241230;5;4
LUZ;202311241240;2;4
LUZ;202311241250;0;4
LUZ;202311241300;0;4
LUZ;202311241310;0;4
LUZ;202311241320;0;4
LUZ;202311241330;0;4
LUZ;202311241340;0;4
LUZ;202311241350;0;4
LUZ;202311241400;0;4
LUZ;202311241410;0;4
LUZ;202311241420;0;4
LUZ;202311241430;0;4
LUZ;202311241440;0;4
LUZ;202311241450;0;4
LUZ;202311241500;0;4
LUZ;202311241510;0;4
LUZ;202311241520;0;4
LUZ;202311241530;0;4
LUZ;202311241540;0;4
LUZ;202311241550;0;4
LUZ;202311241600;0;4
LUZ;202311241610;0;4
LUZ;202311241620;0;4
LUZ;202311241630;0;4
LUZ;202311241640;0;4
LUZ;202311241650;0;4
LUZ;202311241700;0;4
LUZ;202311241710;0;4
LUZ;202311241720;0;4
LUZ;202311241730;0;4
LUZ;202311241740;0;4
LUZ;202311241750;0;4
LUZ;202311241800;0;4
LUZ;202311241810;0;4
LUZ;202311241820;0;4
LUZ;202311241830;0;4
LUZ;202311241840;0;4
LUZ;202311241850;0;4
LUZ;202311241900;0;4
LUZ;202311241910;0;4
LUZ;202311241920;0;4
LUZ;202311241930;0;4
LUZ;202311241940;0;4
LUZ;202311241950;0;4
LUZ;202311242000;0;4
LUZ;202311242010;0;4
LUZ;202311242020;0;4
LUZ;202311242030;0;4
LUZ;202311242040;0;4
LUZ;202311242050;0;4
LUZ;202311242100;0;4
LUZ;202311242110;0;4
LUZ;202311242120;0;4
LUZ;202311242130;0;4
LUZ;202311242140;0;4
LUZ;202311242150;0;4
LUZ;202311242200;0;4
LUZ;202311242210;0;4
LUZ;202311242220;0;4
LUZ;202311242230;0;4
LUZ;202311242240;0;4
LUZ;202311242250;0;4
LUZ;202311242300;0;4
LUZ;202311242310;0;4
LUZ;202311242320;0;4
LUZ;202311242330;0;4
LUZ;202311242340;0;4
LUZ;202311242350;0;4
LUZ;202311250000;0;4
LUZ;202311250010;0;4
LUZ;202311250020;0;4
LUZ;202311250030;0;4
LUZ;202311250040;0;4
LUZ;202311250050;0;4
LUZ;202311250100;0;4
LUZ;202311250110;0;4
LUZ;202311250120;0;4
LUZ;202311250130;0;4
LUZ;202311250140;0;4
LUZ;202311250150;0;4
LUZ;202311250200;0;4
LUZ;202311250210;0;4
LUZ;202311250220;0;4
LUZ;202311250230;0;4
LUZ;202311250240;0;4
LUZ;202311250250;0;4
LUZ;202311250300;0;4
LUZ;202311250310;0;4
LUZ;202311250320;0;4
LUZ;202311250330;0;4
LUZ;202311250340;0;4
LUZ;202311250350;0;4
LUZ;202311250400;0;4
LUZ;202311250410;0;4
LUZ;202311250420;0;4
LUZ;202311250430;0;4
LUZ;202311250440;0;4
LUZ;202311250450;0;4
LUZ;202311250500;0;4
LUZ;202311250510;0;4
LUZ;202311250520;0;4
LUZ;202311250530;0;4
LUZ;202311250540;0;4
LUZ;202311250550;0;4
LUZ;202311250600;0;4
LUZ;202311250610;0;4
LUZ;202311250620;0;4
LUZ;202311250630;0;4
LUZ;202311250640;0;4
LUZ;202311250650;0;4
LUZ;202311250700;0;4
LUZ;202311250710;0;4
LUZ;202311250720;0;4
LUZ;202311250730;0;4
LUZ;202311250740;0;4
LUZ;202311250750;0;4
LUZ;202311250800;0;4
LUZ;202311250810;0;4
LUZ;202311250820;0;4
LUZ;202311250830;7;4
LUZ;202311250840;6;4
LUZ;202311250850;2;4
LUZ;202311250900;3;4
LUZ;202311250910;1;4
LUZ;202311250920;0;4
LUZ;202311250930;0;4
LUZ;202311250940;0;4
LUZ;202311250950;0;4
LUZ;202311251000;0;4
LUZ;202311251010;0;4
LUZ;202311251020;0;4
LUZ;202311251030;0;4
LUZ;202311251040;6;4
LUZ;202311251050;0;4
LUZ;202311251100;0;4
LUZ;202311251110;0;4
LUZ;202311251120;4;4
LUZ;202311251130;5;4
LUZ;202311251140;4;4
LUZ;202311251150;0;4
LUZ;202311251200;0;4
LUZ;202311251210;0;4
LUZ;202311251220;0;4
LUZ;202311251230;0;4
LUZ;202311251240;0;4
LUZ;202311251250;0;4
LUZ;202311251300;0;4
LUZ;202311251310;0;4
LUZ;202311251320;0;4
LUZ;202311251330;0;4
LUZ;202311251340;0;4
LUZ;202311251350;0;4
LUZ;202311251400;0;4
LUZ;202311251410;0;4
LUZ;202311251420;0;4
LUZ;202311251430;0;4
LUZ;202311251440;0;4
LUZ;202311251450;0;4
LUZ;202311251500;0;4
LUZ;202311251510;0;4
LUZ;202311251520;0;4
LUZ;202311251530;0;4
LUZ;202311251540;0;4
LUZ;202311251550;0;4
LUZ;202311251600;0;4
LUZ;202311251610;0;4
LUZ;202311251620;0;4
LUZ;202311251630;0;4
LUZ;202311251640;0;4
LUZ;202311251650;0;4
LUZ;202311251700;0;4
LUZ;202311251710;0;4
LUZ;202311251720;0;4
LUZ;202311251730;0;4
LUZ;202311251740;0;4
LUZ;202311251750;0;4
LUZ;202311251800;0;4
LUZ;202311251810;0;4
LUZ;202311251820;0;4
LUZ;202311251830;0;4
LUZ;202311251840;0;4
LUZ;202311251850;0;4
LUZ;202311251900;0;4
LUZ;202311251910;0;4
LUZ;202311251920;0;4
LUZ;202311251930;0;4
LUZ;202311251940;0;4
LUZ;202311251950;0;4
LUZ;202311252000;0;4
LUZ;202311252010;0;4
LUZ;202311252020;0;4
LUZ;202311252030;0;4
LUZ;202311252040;0;4
LUZ;202311252050;0;4
LUZ;202311252100;0;4
LUZ;202311252110;0;4
LUZ;202311252120;0;4
LUZ;202311252130;0;4
LUZ;202311252140;0;4
LUZ;202311252150;0;4
LUZ;202311252200;0;4
LUZ;202311252210;0;4
LUZ;202311252220;0;4
LUZ;202311252230;0;4
LUZ;202311252240;0;4
LUZ;202311252250;0;4
LUZ;202311252300;0;4
LUZ;202311252310;0;4
LUZ;202311252320;0;4
LUZ;202311252330;0;4
LUZ;202311252340;0;4
LUZ;202311252350;0;4
LUZ;202311260000;0;4
LUZ;202311260010;0;4
LUZ;202311260020;0;4
LUZ;202311260030;0;4
LUZ;202311260040;0;4
LUZ;202311260050;0;4
LUZ;202311260100;0;4
LUZ;202311260110;0;4
LUZ;202311260120;0;4
LUZ;202311260130;0;4
LUZ;202311260140;0;4
LUZ;202311260150;0;4
LUZ;202311260200;0;4
LUZ;202311260210;0;4
LUZ;202311260220;0;4
LUZ;202311260230;0;4
LUZ;202311260240;0;4
LUZ;202311260250;0;4
LUZ;202311260300;0;4
LUZ;202311260310;0;4
LUZ;202311260320;0;4
LUZ;202311260330;0;4
LUZ;202311260340;0;4
LUZ;202311260350;0;4
LUZ;202311260400;0;4
LUZ;202311260410;0;4
LUZ;202311260420;0;4
LUZ;202311260430;0;4
LUZ;202311260440;0;4
LUZ;202311260450;0;4
LUZ;202311260500;0;4
LUZ;202311260510;0;4
LUZ;202311260520;0;4
LUZ;202311260530;0;4
LUZ;202311260540;0;4
LUZ;202311260550;0;4
LUZ;202311260600;0;4
LUZ;202311260610;0;4
LUZ;202311260620;0;4
LUZ;202311260630;0;4
LUZ;202311260640;0;4
LUZ;202311260650;0;4
LUZ;202311260700;0;4
LUZ;202311260710;0;4
LUZ;202311260720;0;4
LUZ;202311260730;0;4
LUZ;202311260740;0;4
LUZ;202311260750;0;4
LUZ;202311260800;0;4
LUZ;202311260810;0;4
LUZ;202311260820;0;4
LUZ;202311260830;0;4
LUZ;202311260840;0;4
LUZ;202311260850;0;4
LUZ;202311260900;0;4
LUZ;202311260910;0;4
LUZ;202311260920;0;4
LUZ;202311260930;0;4
LUZ;202311260940;0;4
LUZ;202311260950;4;4
LUZ;202311261000;1;4
LUZ;202311261010;4;4
LUZ;202311261020;8;4
LUZ;202311261030;9;4
LUZ;202311261040;4;4
LUZ;202311261050;2;4
LUZ;202311261100;1;4
LUZ;202311261110;0;4
LUZ;202311261120;0;4
LUZ;202311261130;0;4
LUZ;202311261140;0;4
LUZ;202311261150;0;4
LUZ;202311261200;0;4
LUZ;202311261210;0;4
LUZ;202311261220;0;4
LUZ;202311261230;0;4
LUZ;202311261240;0;4
LUZ;202311261250;0;4
LUZ;202311261300;0;4
LUZ;202311261310;0;4
LUZ;202311261320;5;4
LUZ;202311261330;2;4
LUZ;202311261340;0;4
LUZ;202311261350;0;4
LUZ;202311261400;0;4
LUZ;202311261410;0;4
LUZ;202311261420;9;4
LUZ;202311261430;5;4
LUZ;202311261440;1;4
LUZ;202311261450;0;4
LUZ;202311261500;0;4
LUZ;202311261510;0;4
LUZ;202311261520;0;4
LUZ;202311261530;0;4
LUZ;202311261540;0;4
LUZ;202311261550;0;4
LUZ;202311261600;0;4
LUZ;202311261610;0;4
LUZ;202311261620;0;4
LUZ;202311261630;0;4
LUZ;202311261640;0;4
LUZ;202311261650;0;4
LUZ;202311261700;0;4
LUZ;202311261710;0;4
LUZ;202311261720;0;4
LUZ;202311261730;0;4
LUZ;202311261740;0;4
LUZ;202311261750;0;4
LUZ;202311261800;0;4
LUZ;202311261810;0;4
LUZ;202311261820;0;4
LUZ;202311261830;0;4
LUZ;202311261840;0;4
LUZ;202311261850;0;4
LUZ;202311261900;0;4
LUZ;202311261910;0;4
LUZ;202311261920;0;4
LUZ;202311261930;0;4
LUZ;202311261940;0;4
LUZ;202311261950;0;4
LUZ;202311262000;0;4
LUZ;202311262010;0;4
LUZ;202311262020;0;4
LUZ;202311262030;0;4
LUZ;202311262040;0;4
LUZ;202311262050;0;4
LUZ;202311262100;0;4
LUZ;202311262110;0;4
LUZ;202311262120;0;4
LUZ;202311262130;0;4
LUZ;202311262140;0;4
LUZ;202311262150;0;4
LUZ;202311262200;0;4
LUZ;202311262210;0;4
LUZ;202311262220;0;4
LUZ;202311262230;0;4
LUZ;202311262240;0;4
LUZ;202311262250;0;4
LUZ;202311262300;0;4
LUZ;202311262310;0;4
LUZ;202311262320;0;4
LUZ;202311262330;0;4
LUZ;202311262340;0;4
LUZ;202311262350;0;4
LUZ;202311270000;0;4
LUZ;202311270010;0;4
LUZ;202311270020;0;4
LUZ;202311270030;0;4
LUZ;202311270040;0;4
LUZ;202311270050;0;4
LUZ;202311270100;0;4
LUZ;202311270110;0;4
LUZ;202311270120;0;4
LUZ;202311270130;0;4
LUZ;202311270140;0;4
LUZ;202311270150;0;4
LUZ;202311270200;0;4
LUZ;202311270210;0;4
LUZ;202311270220;0;4
LUZ;202311270230;0;4
LUZ;202311270240;0;4
LUZ;202311270250;0;4
LUZ;202311270300;0;4
LUZ;202311270310;0;4
LUZ;202311270320;0;4
LUZ;202311270330;0;4
LUZ;202311270340;0;4
LUZ;202311270350;0;4
LUZ;202311270400;0;4
LUZ;202311270410;0;4
LUZ;202311270420;0;4
LUZ;202311270430;0;4
LUZ;202311270440;0;4
LUZ;202311270450;0;4
LUZ;202311270500;0;4
LUZ;202311270510;0;4
LUZ;202311270520;0;4
LUZ;202311270530;0;4
LUZ;202311270540;0;4
LUZ;202311270550;0;4
LUZ;202311270600;0;4
LUZ;202311270610;0;4
LUZ;202311270620;0;4
LUZ;202311270630;0;4
LUZ;202311270640;0;4
LUZ;202311270650;0;4
LUZ;202311270700;0;4
LUZ;202311270710;0;4
LUZ;202311270720;0;4
LUZ;202311270730;0;4
LUZ;202311270740;0;4
LUZ;202311270750;0;4
LUZ;202311270800;0;4
LUZ;202311270810;0;4
LUZ;202311270820;0;4
LUZ;202311270830;0;4
LUZ;202311270840;0;4
LUZ;202311270850;0;4
LUZ;202311270900;0;4
LUZ;202311270910;0;4
LUZ;202311270920;0;4
LUZ;202311270930;0;4
LUZ;202311270940;0;4
LUZ;202311270950;0;4
LUZ;202311271000;0;4
LUZ;202311271010;0;4
LUZ;202311271020;0;4
LUZ;202311271030;0;4
LUZ;202311271040;2;4
LUZ;202311271050;2;4
LUZ;202311271100;1;4
LUZ;202311271110;0;4
LUZ;202311271120;0;4
LUZ;202311271130;0;4
LUZ;202311271140;0;4
LUZ;202311271150;0;4
LUZ;202311271200;0;4
LUZ;202311271210;0;4
LUZ;202311271220;0;4
LUZ;202311271230;0;4
LUZ;202311271240;0;4
LUZ;202311271250;0;4
LUZ;202311271300;0;4
LUZ;202311271310;0;4
LUZ;202311271320;0;4
LUZ;202311271330;0;4
LUZ;202311271340;0;4
LUZ;202311271350;0;4
LUZ;202311271400;0;4
LUZ;202311271410;0;4
LUZ;202311271420;0;4
LUZ;202311271430;0;4
LUZ;202311271440;0;4
LUZ;202311271450;0;4
LUZ;202311271500;0;4
LUZ;202311271510;0;4
LUZ;202311271520;0;4
LUZ;202311271530;0;4
LUZ;202311271540;0;4
LUZ;202311271550;0;4
LUZ;202311271600;0;4
LUZ;202311271610;0;4
LUZ;202311271620;0;4
LUZ;202311271630;0;4
LUZ;202311271640;0;4
LUZ;202311271650;0;4
LUZ;202311271700;0;4
LUZ;202311271710;0;4
LUZ;202311271720;0;4
LUZ;202311271730;0;4
LUZ;202311271740;0;4
LUZ;202311271750;0;4
LUZ;202311271800;0;4
LUZ;202311271810;0;4
LUZ;202311271820;0;4
LUZ;202311271830;0;4
LUZ;202311271840;0;4
LUZ;202311271850;0;4
LUZ;202311271900;0;4
LUZ;202311271910;0;4
LUZ;202311271920;0;4
LUZ;202311271930;0;4
LUZ;202311271940;0;4
LUZ;202311271950;0;4
LUZ;202311272000;0;4
LUZ;202311272010;0;4
LUZ;202311272020;0;4
LUZ;202311272030;0;4
LUZ;202311272040;0;4
LUZ;202311272050;0;4
LUZ;202311272100;0;4
LUZ;202311272110;0;4
LUZ;202311272120;0;4
LUZ;202311272130;0;4
LUZ;202311272140;0;4
LUZ;202311272150;0;4
LUZ;202311272200;0;4
LUZ;202311272210;0;4
LUZ;202311272220;0;4
LUZ;202311272230;0;4
LUZ;202311272240;0;4
LUZ;202311272250;0;4
LUZ;202311272300;0;4
LUZ;202311272310;0;4
LUZ;202311272320;0;4
LUZ;202311272330;0;4
LUZ;202311272340;0;4
LUZ;202311272350;0;4
LUZ;202311280000;0;4
LUZ;202311280010;0;4
LUZ;202311280020;0;4
LUZ;202311280030;0;4
LUZ;202311280040;0;4
LUZ;202311280050;0;4
LUZ;202311280100;0;4
LUZ;202311280110;0;4
LUZ;202311280120;0;4
LUZ;202311280130;0;4
LUZ;202311280140;0;4
LUZ;202311280150;0;4
LUZ;202311280200;0;4
LUZ;202311280210;0;4
LUZ;202311280220;0;4
LUZ;202311280230;0;4
LUZ;202311280240;0;4
LUZ;202311280250;0;4
LUZ;202311280300;0;4
LUZ;202311280310;0;4
LUZ;202311280320;0;4
LUZ;202311280330;0;4
LUZ;202311280340;0;4
LUZ;202311280350;0;4
LUZ;202311280400;0;4
LUZ;202311280410;0;4
LUZ;202311280420;0;4
LUZ;202311280430;0;4
LUZ;202311280440;0;4
LUZ;202311280450;0;4
LUZ;202311280500;0;4
LUZ;202311280510;0;4
LUZ;202311280520;0;4
LUZ;202311280530;0;4
LUZ;202311280540;0;4
LUZ;202311280550;0;4
LUZ;202311280600;0;4
LUZ;202311280610;0;4
LUZ;202311280620;0;4
LUZ;202311280630;0;4
LUZ;202311280640;0;4
LUZ;202311280650;0;4
LUZ;202311280700;0;4
LUZ;202311280710;0;4
LUZ;202311280720;0;4
LUZ;202311280730;0;4
LUZ;202311280740;0;4
LUZ;202311280750;0;4
LUZ;202311280800;0;4
LUZ;202311280810;0;4
LUZ;202311280820;0;4
LUZ;202311280830;0;4
LUZ;202311280840;0;4
LUZ;202311280850;0;4
LUZ;202311280900;0;4
LUZ;202311280910;0;4
LUZ;202311280920;0;4
LUZ;202311280930;0;4
LUZ;202311280940;0;4
LUZ;202311280950;0;4
LUZ;202311281000;0;4
LUZ;202311281010;0;4
LUZ;202311281020;0;4
LUZ;202311281030;0;4
LUZ;202311281040;0;4
LUZ;202311281050;0;4
LUZ;202311281100;1;4
LUZ;202311281110;1;4
LUZ;202311281120;1;4
LUZ;202311281130;6;4
LUZ;202311281140;0;4
LUZ;202311281150;0;4
LUZ;202311281200;0;4
LUZ;202311281210;0;4
LUZ;202311281220;0;4
LUZ;202311281230;0;4
LUZ;202311281240;0;4
LUZ;202311281250;0;4
LUZ;202311281300;0;4
LUZ;202311281310;0;4
LUZ;202311281320;0;4
LUZ;202311281330;0;4
LUZ;202311281340;0;4
LUZ;202311281350;0;4
LUZ;202311281400;0;4
LUZ;202311281410;0;4
LUZ;202311281420;0;4
LUZ;202311281430;0;4
LUZ;202311281440;0;4
LUZ;202311281450;0;4
LUZ;202311281500;0;4
LUZ;202311281510;0;4
LUZ;202311281520;0;4
LUZ;202311281530;0;4
LUZ;202311281540;0;4
LUZ;202311281550;0;4
LUZ;202311281600;0;4
LUZ;202311281610;0;4
LUZ;202311281620;0;4
LUZ;202311281630;0;4
LUZ;202311281640;0;4
LUZ;202311281650;0;4
LUZ;202311281700;0;4
LUZ;202311281710;0;4
LUZ;202311281720;0;4
LUZ;202311281730;0;4
LUZ;202311281740;0;4
LUZ;202311281750;0;4
LUZ;202311281800;0;4
LUZ;202311281810;0;4
LUZ;202311281820;0;4
LUZ;202311281830;0;4
LUZ;202311281840;0;4
LUZ;202311281850;0;4
LUZ;202311281900;0;4
LUZ;202311281910;0;4
LUZ;202311281920;0;4
LUZ;202311281930;0;4
LUZ;202311281940;0;4
LUZ;202311281950;0;4
LUZ;202311282000;0;4
LUZ;202311282010;0;4
LUZ;202311282020;0;4
LUZ;202311282030;0;4
LUZ;202311282040;0;4
LUZ;202311282050;0;4
LUZ;202311282100;0;4
LUZ;202311282110;0;4
LUZ;202311282120;0;4
LUZ;202311282130;0;4
LUZ;202311282140;0;4
LUZ;202311282150;0;4
LUZ;202311282200;0;4
LUZ;202311282210;0;4
LUZ;202311282220;0;4
LUZ;202311282230;0;4
LUZ;202311282240;0;4
LUZ;202311282250;0;4
LUZ;202311282300;0;4
LUZ;202311282310;0;4
LUZ;202311282320;0;4
LUZ;202311282330;0;4
LUZ;202311282340;0;4
LUZ;202311282350;0;4
LUZ;202311290000;0;4
LUZ;202311290010;0;4
LUZ;202311290020;0;4
LUZ;202311290030;0;4
LUZ;202311290040;0;4
LUZ;202311290050;0;4
LUZ;202311290100;0;4
LUZ;202311290110;0;4
LUZ;202311290120;0;4
LUZ;202311290130;0;4
LUZ;202311290140;0;4
LUZ;202311290150;0;4
LUZ;202311290200;0;4
LUZ;202311290210;0;4
LUZ;202311290220;0;4
LUZ;202311290230;0;4
LUZ;202311290240;0;4
LUZ;202311290250;0;4
LUZ;202311290300;0;4
LUZ;202311290310;0;4
LUZ;202311290320;0;4
LUZ;202311290330;0;4
LUZ;202311290340;0;4
LUZ;202311290350;0;4
LUZ;202311290400;0;4
LUZ;202311290410;0;4
LUZ;202311290420;0;4
LUZ;202311290430;0;4
LUZ;202311290440;0;4
LUZ;202311290450;0;4
LUZ;202311290500;0;4
LUZ;202311290510;0;4
LUZ;202311290520;0;4
LUZ;202311290530;0;4
LUZ;202311290540;0;4
LUZ;202311290550;0;4
LUZ;202311290600;0;4
LUZ;202311290610;0;4
LUZ;202311290620;0;4
LUZ;202311290630;0;4
LUZ;202311290640;0;4
LUZ;202311290650;0;4
LUZ;202311290700;0;4
LUZ;202311290710;0;4
LUZ;202311290720;0;4
LUZ;202311290730;0;4
LUZ;202311290740;5;4
LUZ;202311290750;7;4
LUZ;202311290800;10;4
LUZ;202311290810;10;4
LUZ;202311290820;10;4
LUZ;202311290830;10;4
LUZ;202311290840;10;4
LUZ;202311290850;10;4
LUZ;202311290900;10;4
LUZ;202311290910;10;4
LUZ;202311290920;10;4
LUZ;202311290930;10;4
LUZ;202311290940;10;4
LUZ;202311290950;10;4
LUZ;202311291000;10;4
LUZ;202311291010;9;4
LUZ;202311291020;10;4
LUZ;202311291030;10;4
LUZ;202311291040;10;4
LUZ;202311291050;10;4
LUZ;202311291100;10;4
LUZ;202311291110;10;4
LUZ;202311291120;10;4
LUZ;202311291130;10;4
LUZ;202311291140;10;4
LUZ;202311291150;10;4
LUZ;202311291200;10;4
LUZ;202311291210;10;4
LUZ;202311291220;10;4
LUZ;202311291230;10;4
LUZ;202311291240;10;4
LUZ;202311291250;10;4
LUZ;202311291300;10;4
LUZ;202311291310;10;4
LUZ;202311291320;10;4
LUZ;202311291330;9;4
LUZ;202311291340;8;4
LUZ;202311291350;4;4
LUZ;202311291400;0;4
LUZ;202311291410;0;4
LUZ;202311291420;0;4
LUZ;202311291430;0;4
LUZ;202311291440;0;4
LUZ;202311291450;0;4
LUZ;202311291500;0;4
LUZ;202311291510;0;4
LUZ;202311291520;0;4
LUZ;202311291530;0;4
LUZ;202311291540;0;4
LUZ;202311291550;0;4
LUZ;202311291600;0;4
LUZ;202311291610;0;4
LUZ;202311291620;0;4
LUZ;202311291630;0;4
LUZ;202311291640;0;4
LUZ;202311291650;0;4
LUZ;202311291700;0;4
LUZ;202311291710;0;4
LUZ;202311291720;0;4
LUZ;202311291730;0;4
LUZ;202311291740;0;4
LUZ;202311291750;0;4
LUZ;202311291800;0;4
LUZ;202311291810;0;4
LUZ;202311291820;0;4
LUZ;202311291830;0;4
LUZ;202311291840;0;4
LUZ;202311291850;0;4
LUZ;202311291900;0;4
LUZ;202311291910;0;4
LUZ;202311291920;0;4
LUZ;202311291930;0;4
LUZ;202311291940;0;4
LUZ;202311291950;0;4
LUZ;202311292000;0;4
LUZ;202311292010;0;4
LUZ;202311292020;0;4
LUZ;202311292030;0;4
LUZ;202311292040;0;4
LUZ;202311292050;0;4
LUZ;202311292100;0;4
LUZ;202311292110;0;4
LUZ;202311292120;0;4
LUZ;202311292130;0;4
LUZ;202311292140;0;4
LUZ;202311292150;0;4
LUZ;202311292200;0;4
LUZ;202311292210;0;4
LUZ;202311292220;0;4
LUZ;202311292230;0;4
LUZ;202311292240;0;4
LUZ;202311292250;0;4
LUZ;202311292300;0;4
LUZ;202311292310;0;4
LUZ;202311292320;0;4
LUZ;202311292330;0;4
LUZ;202311292340;0;4
LUZ;202311292350;0;4
LUZ;202311300000;0;4
