minute_of_hour,hour_of_day,day_of_week,week_of_year,month_of_year,day_of_month,
0.027416065116995014,0.11719544569496065,0.08553262444911525,0.09187945630401373,0.05204211443196982,0.08279068022966385,0.08678565477021039
0.026606098224874586,0.1178620879072696,0.08910660695983097,0.09078177675837651,0.05104066082276404,0.08411677379626781,0.08486335224006325
0.02548110348288901,0.11623820092063397,0.09236408438300714,0.08981010044226423,0.0496848282054998,0.08578910341020674,0.0827677171328105
0.024346070902538486,0.1133108958019875,0.09378430340439081,0.0885866821045056,0.048439569014590234,0.0874357491848059,0.08074263093294576
0.023079588645487092,0.10950383258750662,0.09486364771146327,0.08705598406959325,0.046809352410491556,0.08898159972159192,0.07862568931886926
0.02180331156705506,0.10748653853079304,0.09839630086207762,0.0859529398730956,0.045239843835588545,0.0907653997419402,0.07616889284690842
0.020600939009455033,0.10663157608360052,0.10321127524366602,0.08517196500906721,0.043801056570373476,0.09268345241434872,0.07344112591817975
0.019326296081999317,0.10531581204850227,0.10700219596037641,0.0841689157532528,0.042697330994997174,0.09491700120270252,0.07048647059127688
0.01890679840289522,0.10195338079938665,0.10474195040296763,0.08385916275437921,0.042533739819191396,0.09590189892333001,0.07022328692255542
0.018838660369510762,0.10185042029479519,0.1063051950186491,0.08479490369791165,0.04266843484947458,0.09638868947513402,0.06994672521250322
0.018875584501074627,0.10207838652422652,0.10576819034758955,0.08454177086241543,0.042623356683179736,0.09634517761878669,0.07006263581570238
0.018947352044051513,0.10318859858671203,0.10521583736408502,0.08392547018593177,0.04248358675977215,0.09612831065896899,0.07047694665379822
0.019028388458536938,0.10438297846121714,0.10521647165296599,0.08346991991857067,0.04220556659856811,0.09586046915501356,0.07078467105748132
0.01904756271687802,0.10473951511085033,0.10327689244877547,0.0824296415084973,0.041981520364061,0.09545477421488613,0.07143393147271127
0.019389335764572024,0.10712260147556663,0.10245087981456891,0.08196751453215256,0.04227258363971487,0.09441524313297123,0.07267741102259606
0.020420387299964204,0.11132095969514921,0.1033675370272249,0.08250339771620929,0.043177882849704474,0.09263807232491672,0.07477724622003734
0.021251602185657248,0.11165812012040988,0.1001794440089725,0.08221516263438389,0.04417003726121038,0.09114292659796774,0.07692870672326535
0.022085764168878086,0.11238827771740034,0.09716144017875195,0.08186944399494678,0.04514376219594851,0.08969998941756785,0.07908994471654296
0.023021310989861377,0.11402581789297983,0.09556515177246183,0.08287338237278163,0.0461877821944654,0.0881221640156582,0.08112002979032695
0.023842259804951027,0.11355666123563424,0.09222670563030988,0.0838687430950813,0.04733106476487592,0.0867767024319619,0.08287141559412703
0.02495396655285731,0.11531513364752755,0.09025594871491194,0.08535366173600778,0.04875685618026182,0.08508929936215281,0.08511482237372547
0.02618240840092767,0.11684614612022415,0.0890395154710859,0.08745861041825265,0.05032677558483556,0.08330630231648684,0.0874015509034507
0.02680120078730397,0.11428109084954485,0.08514124515932053,0.08851527259685099,0.05131387896835804,0.08288177865324542,0.0886387585196644
0.027333360878401436,0.11516706144902855,0.08451686729677022,0.09041511727264151,0.0519972630427219,0.0823998927953653,0.08969720872119069
0.02657007823290769,0.11593329801689833,0.08794632239732891,0.09068013040814549,0.05128326307749376,0.08400789875304326,0.08758927427697927
0.025869814213365316,0.11694691638695076,0.09149813750991598,0.09106787864584476,0.05063104146393016,0.08550934435334057,0.08554169960552827
0.02495344541966915,0.11587916617281735,0.09328492678469047,0.0899764111964032,0.04965025751153007,0.0870975466677919,0.08351616968866438
0.02381577897176612,0.11304903740528971,0.09383575821993873,0.08804846531711519,0.048231745371595025,0.08869067853083834,0.08138308406341821
0.022700750894728117,0.11040128068998456,0.09443522861693054,0.08616024284856394,0.04686039191437885,0.09024483326356858,0.07927025010576472
0.021314408993930556,0.10639777948381379,0.09321139508392662,0.08369342354126275,0.04576209804508835,0.09248782380018383,0.07668255135649815
0.020226317705237307,0.10554043320007622,0.09557833452709019,0.0819027055404149,0.04439604067010805,0.09419724834151566,0.07417230372084305
0.018481939361663535,0.09877774288179353,0.09198544302489609,0.07818241615314037,0.04258678911719471,0.09652621578425169,0.07107819948578253
0.018402422865619883,0.09774991439189762,0.09031621104804799,0.07800076244166121,0.0428508315817453,0.09683523536659777,0.07109345897333696
0.01821107423165813,0.09495328122284263,0.08677747094770893,0.07741322088986635,0.04306407296098769,0.09717844112310559,0.07108791545033455
0.018151858719647862,0.09386492689372972,0.08559711085399613,0.07741673197597265,0.04330805939389393,0.09741505410056561,0.07101541897282004
0.018345241056522354,0.09631569450721145,0.08895721437875181,0.0784592879936099,0.04336818476440385,0.09737955930177122,0.0708699332899414
0.018518357406719588,0.09861399710644037,0.09264124318724498,0.07976219244301319,0.04351591877639294,0.09740412060637027,0.07076947239693254
0.018620979477418587,0.10009494586847723,0.09408161696046591,0.08041060634423047,0.04398241062881425,0.09765277721453458,0.07070857076905668
0.018809672081260942,0.10292469104751945,0.0969212056370452,0.08119162963703275,0.044143272505607456,0.09765969379805028,0.07067232171539217
0.01877079928817693,0.10294181481003761,0.09559185546822846,0.08080045320093632,0.044286463293246925,0.09769146901089698,0.07093704573344439
0.01917610614327714,0.10878244624473155,0.10071932227583602,0.08201289654243737,0.04448282951489091,0.09722507209517062,0.07131488726008683
0.01969635767454747,0.11185204179491848,0.10207225056365132,0.08266643690876663,0.044992682873271406,0.09609896352048963,0.07272572163492441
0.02013027782959398,0.11323533079121262,0.10003850545035675,0.0822495409520343,0.04543171246768907,0.09469130879733711,0.07469588448293507
0.02082070760661736,0.11423762992490083,0.09788514545653015,0.08210916689131409,0.04621381364995614,0.09321934578474611,0.07695034053176641
0.02162745084206108,0.11478915309999138,0.0944818191928789,0.08159540989436209,0.047150489466730505,0.09172864240827039,0.07934328680858016
0.022498207123135217,0.11463475308846682,0.09108808706514537,0.08239294891245663,0.04818217299180105,0.09011804772308096,0.08170746068935841
0.023763668941683136,0.11614019051194191,0.08909129776293412,0.08429289539344609,0.04970572789898142,0.08818008989328519,0.08449761057272553
0.0256542303977767,0.11976933141704649,0.08859677385771647,0.08751179766841233,0.05177303357049823,0.08560466195922345,0.08801722910720855
0.02631346764974296,0.12123321217950433,0.09231703041587025,0.09029980178456753,0.05291797005338594,0.08454092830652371,0.08811104705091566
0.02616207794926595,0.11913896771147847,0.09256753121735528,0.09117275627795607,0.05312047910410911,0.08495022205170244,0.08694699709303677
0.025820325186941773,0.11519957147538662,0.0908585344441235,0.09126245835795999,0.05310772743541747,0.08570311672519892,0.08551691297907382
0.02535732925753109,0.11253299249801785,0.09003447944996879,0.09129075426608324,0.05280407815007493,0.08644425729289651,0.08383063256042078
0.024560370860854164,0.10941913787974045,0.09053582412889227,0.09125069354195148,0.051838992920238525,0.08719167730305344,0.08120422769570723
0.02393029155791737,0.1070713855442591,0.09096453757956624,0.09054275066591799,0.05125568842049688,0.08800052112201229,0.07926703337579966
0.023285059171030298,0.10511399951064959,0.09246244875248522,0.08995618531480432,0.05076449038460851,0.08889432391151786,0.0770581109682098
0.021497512367204763,0.09886857040692121,0.09429728938266635,0.08810203726170585,0.0489279564935714,0.0907549990224652,0.0725520335836336
0.021966565895127133,0.0999203803949058,0.09520989732118323,0.08866202703211457,0.04902636643964797,0.09019255556631833,0.07301796594401821
0.022405707903089933,0.10118641203735024,0.0960304246400483,0.08921111671952531,0.04928602772997692,0.08975477778585628,0.07346368813887239
0.022662787800072692,0.1021461114869453,0.09759459039196372,0.09006256132852286,0.04923405853332952,0.08925805945182219,0.07382455858169124
0.02298707398585975,0.10338262020377442,0.09906382014742121,0.09090146474773064,0.049374861642718315,0.08876002230681479,0.07424991216976196
0.023458972485968843,0.1057575229788199,0.10213251871755347,0.09235755290137604,0.049608678731601685,0.08798173029208556,0.07470689387992024
0.02373652279493399,0.10665497329318896,0.10319866670761257,0.09307768079452217,0.04964645783184096,0.08748812112025917,0.07520344626391307
0.024539870893931948,0.11035724770044908,0.10723631951259449,0.09506162954494357,0.05012357252417132,0.08628104603849351,0.07605100888758898
0.02468468486040365,0.11013442819239572,0.10663239471614361,0.09509335376787931,0.05000905675115064,0.08593561185989529,0.0766420818399638
0.0246258708066307,0.10836987470975146,0.10358004161389545,0.0940155575517565,0.04974921699613333,0.08595324272755533,0.07719402888324112
0.02513208815071266,0.10985629493370652,0.10411814943654463,0.09475555643439293,0.049924315128009766,0.08514848886989057,0.07799405476544052
0.025633592129452154,0.11044945032335818,0.10208711272571236,0.0950205132830888,0.05007612187182531,0.08448671293444932,0.07881690561771393
0.0255466086382512,0.10786820529028773,0.09633170580491424,0.09356960153672844,0.049726853088941425,0.08465940947644413,0.07927693973761052
0.026320184755604714,0.10951255750842392,0.09492457716260105,0.09419740969315171,0.050024976721033454,0.08366384753026068,0.08030351425986737
0.027088593487860635,0.11114672641269863,0.09354064561193809,0.09502696769777685,0.05034384742612019,0.08268058265093714,0.08134410891216248
0.028228923882124946,0.11448255664436147,0.09365985571639612,0.09694379090797156,0.051042788312770426,0.08127259637694806,0.08267456840258092
0.030377303512068465,0.12192972679622471,0.09597237507114187,0.10050161893013865,0.052753026073332876,0.07888885377906263,0.08475474314764142
0.030539594969013706,0.12379075580975041,0.09806982678128406,0.1007408865261823,0.052480365557130426,0.0785049928817898,0.08433690073434263
0.030085151971434243,0.12196862255223095,0.09733052167575806,0.0993526930687949,0.05144572164863348,0.07867473480291665,0.08368185313884169
0.02919731047586538,0.11771316861268133,0.09505531255854294,0.09638930048095062,0.04980875161709264,0.07922032830538228,0.08296850323677063
0.02837593226286117,0.11448347743134946,0.09430348529713228,0.09404435468604788,0.048387383634690195,0.07973149238387123,0.08220141055062413
0.027240363007877022,0.10999176115728915,0.09252777695655823,0.09106836828868836,0.04678423795849085,0.08067818346899003,0.08118728257250041
0.026553628282272257,0.10790894570527598,0.09305653965566307,0.08892693615052849,0.04538635356584564,0.08092344785109162,0.08029906207229942
0.025753839596291073,0.10571004205849022,0.09350614610593766,0.08657353511080146,0.04404442309169099,0.0813997593941167,0.07922562677413225
0.023360269085969776,0.09691122372169048,0.08941735734697431,0.08089822961483151,0.04130108980461955,0.08367860101861879,0.07694379286840558
0.023485469850129448,0.0969615790527314,0.08821366087067872,0.08077756135025993,0.041653045860584825,0.08374455908779055,0.07736738584935665
0.023804344848031178,0.09816769120516255,0.0883489727275446,0.08110313070937991,0.04205500817624852,0.0834655158687383,0.07781786267878488
0.02403020582278259,0.09900789160747081,0.08861485047964379,0.08147278032265604,0.04241579375229776,0.08328333526151255,0.0782203795388341
0.024296818621223792,0.10016268043546006,0.08961764286505058,0.08213602850446478,0.042767456849105656,0.08298926788847893,0.07862033351557329
0.024795282166451216,0.10283394256839529,0.0921609066426754,0.08343721146229655,0.043434023507870734,0.08248024445492774,0.07908285257872194
0.025113578492891975,0.10424825322115794,0.0936934263445437,0.08437479828717187,0.04380220972234383,0.08208626962732524,0.07955118280369788
0.02572952253103722,0.10739366436609998,0.09639907896053046,0.08589696476701647,0.044626671646256,0.08149498840793967,0.08020993671379983
0.025610939410398714,0.10601213428890333,0.09519669931614771,0.0858236119383946,0.044576797692570835,0.08161454810760915,0.08062660077121109
0.02559800173912663,0.10513364552753046,0.09413173742359504,0.08592552284244448,0.04463602008763701,0.08163823653012514,0.08110649755690247
0.025550170525093563,0.10403757262974977,0.09279020287794992,0.08617956982925534,0.04459679877618328,0.0816501333611086,0.08149546408094466
0.02557281639019493,0.1031783337239176,0.0914022209472023,0.08662411849945784,0.044574159022886306,0.08154814934823662,0.08192627795506269
0.0257804144785041,0.10321299266070127,0.08989343780558556,0.08730167394969612,0.0448395530693233,0.08139179443242028,0.08236506895627826
0.026338966126786545,0.10463555407477543,0.08832044416340068,0.08803113119211048,0.045527427282650024,0.08107142109656706,0.08292792260181159
0.02722102851839736,0.10723954543936998,0.08685819053789601,0.0889707263559103,0.046591111342422664,0.08057759195799008,0.08362214895896614
0.028418587025953457,0.11104361608158797,0.08619510172866285,0.09038952738046646,0.047922412457410246,0.07977566821500659,0.08448791212867945
0.030741870010388084,0.1194248668034561,0.08746497449465096,0.09340476198121905,0.05043159448541701,0.07801833748817444,0.08606107567902654
0.03127103926090058,0.12339622213039547,0.08932999114040285,0.09386751102283597,0.05112549685873091,0.07779961847700179,0.08559501019772142
0.031160816273768432,0.12350131839048117,0.08864599408116192,0.0926864423090592,0.05085686960956082,0.07800108892843127,0.08493719471152872
0.030724286858458072,0.12157638679491356,0.08644600142724812,0.0906076921382919,0.050097370345611125,0.07842376065673307,0.08416085096541792
0.030146707344101742,0.11924630549037829,0.08452148159267381,0.08846002985956147,0.04937351559055969,0.0790915172547102,0.08335078944219276
0.029287433746503666,0.11649257631506771,0.08344075176864862,0.08661840308923274,0.048547770362347364,0.08004365186206996,0.0823522699647583
0.027819935115985572,0.11170226795366034,0.08243897138163447,0.08397835335927084,0.04677067865850404,0.08120437827892601,0.08088087022770196
0.02713530560140498,0.11044486123137176,0.0834703033324331,0.08309416577685624,0.04589978756848723,0.08161105297040194,0.08003903005737811
0.024369608450797386,0.10190769919427112,0.08205063309287652,0.07932992855785415,0.04301443439908326,0.08391068963101134,0.07750497618690133
0.024513492273399606,0.10274699702858925,0.08231829182477668,0.08031231421045959,0.04356853594072163,0.08397987677017227,0.07781619252637029
0.02452857642492745,0.10263481311267242,0.08185053302440792,0.0808831297326833,0.043991813086904585,0.08412604930344969,0.07809663214720786
0.024829638859955594,0.10410758067155257,0.08273763314355165,0.08186101983301342,0.04449244646821171,0.0838525434373878,0.07843755092471838
0.025148805187200196,0.10557267552940175,0.08353844762314111,0.0828300699358806,0.04500261670909822,0.08355955826118588,0.07881028013071045
0.025775471542146988,0.10881392378360033,0.08575084811309353,0.08435976877808571,0.04573413179605268,0.0828900498454459,0.07928114855894819
0.02625289080606308,0.11120336689054966,0.08678196178516373,0.08566926268395036,0.046638296102173626,0.08265199745073915,0.07974574598483741
0.02657106395054143,0.11205918516498059,0.08640728722093627,0.08637975016608834,0.047106713289394975,0.08243841375224292,0.08025107567664236
0.026888413674896583,0.11244672012981027,0.08500369411194697,0.08670260198414326,0.0475859604193829,0.0823214768897742,0.08078035269863904
0.027109712274977937,0.11216869193594903,0.08315282850526273,0.08670963766053319,0.04794442292768508,0.08234469371382147,0.08122956624720246
0.027885960254934616,0.11482512659858912,0.08313703775638714,0.08763618813827634,0.04895774298347533,0.08189293555915356,0.08191004092805088
0.028961683899979107,0.11895165772875771,0.08403285715030506,0.08907272748183459,0.05025751958601177,0.08114953129552305,0.08274543948937207
0.029619718116009608,0.12088193197268993,0.08365448343101889,0.08981803362257779,0.051118609437253326,0.08080872788559645,0.08341954019851983
0.030093662615399808,0.12157340568955988,0.08228907047305256,0.09006769303232431,0.05175970296841115,0.08067931234836578,0.08403091528452933
0.030804420821368694,0.12355131783988327,0.08240952307824045,0.09103110525757074,0.052477341319900006,0.08010512113105506,0.08487124531529844
0.031442280087503605,0.12527170672547072,0.08273100067162886,0.09216423262842,0.0532086388557218,0.0796194567810744,0.0857489068293944
0.03307774574204814,0.13147947326069698,0.08604201837442815,0.0953488431405276,0.05489540222333744,0.07804334093816578,0.0874872988788411
0.03296483434678521,0.13324295647908002,0.08995158196194097,0.09563927410636097,0.05489832075545564,0.07822148106060922,0.08683335187379271
0.03245130032883026,0.13224391784751788,0.09226229652995244,0.09502293646801263,0.053896618366707116,0.07831789227202535,0.08613697078544647
0.03134881556616165,0.12833071366185322,0.09273733804002404,0.09339050122071058,0.05226580624002963,0.07897119247354567,0.08512108912691474
0.029938330219010822,0.12338440993335098,0.09238694590749219,0.09124266426078975,0.05065038352040574,0.0801856747129932,0.08376249892171472
0.028541440042317845,0.11850513319950551,0.09167608892312273,0.08924165950156748,0.04929241142235696,0.08153140626382083,0.08246733923442662
0.027629942254861817,0.11608693486778066,0.09300984942819923,0.08779459987999871,0.04797647870145738,0.08207702194340527,0.08127513877116144
0.026659942450351082,0.11407512635923922,0.09498461766634136,0.08632596512325108,0.04680310271214694,0.082797545066569,0.07990028942003846
0.024323760662809946,0.1070273713557981,0.09482270816806704,0.08272876753471792,0.04459768335800618,0.0851033846847713,0.07729830942116678
0.024100110938888974,0.10546540858922526,0.0933630388462916,0.08267461904324591,0.04475946689490229,0.08549233304802328,0.07765045738779008
0.02404042649141047,0.10450433712685481,0.09266409242991358,0.08263239555526525,0.04453661886509508,0.08538239530753344,0.0780428925063461
0.0240654413937591,0.10407574073178694,0.09219991636928171,0.08263619185891002,0.04451946262270212,0.08524271589703858,0.07843450561631471
0.024344363293494098,0.10532932000933215,0.09373193775536492,0.08338108530733734,0.044682889129035175,0.08474946796195582,0.07891106617171317
0.024948976351879537,0.10855768027249724,0.09649287146748975,0.08451370132388547,0.04522063414333388,0.08396207826444879,0.07952181866858155
0.02544949135335628,0.11090896726818755,0.09795340127311647,0.08530375175178051,0.04568810958880931,0.08335121255367994,0.08018339890986681
0.026082281721755862,0.11427262553479522,0.09957623929949477,0.08681733650155365,0.04680196533445269,0.08291185519192368,0.08092165121342987
0.026290695343050174,0.1142271877033636,0.0975107456324622,0.08729679288808256,0.04713899502530694,0.08274147589690983,0.08151961211115122
0.026532620657235384,0.11431626003468409,0.0957344071357511,0.08795887581072748,0.047440428112167865,0.08248232223559171,0.08214376412797719
0.0269710991269676,0.11531588609796017,0.0940369555610232,0.08863755606580526,0.04797044245060533,0.08214349928312004,0.08272910723462701
0.02727467624936253,0.11548025894444436,0.09178230696124956,0.08910837769508362,0.048302343930117786,0.08191638044081628,0.08322400914039463
0.027621394096058793,0.11574365006526932,0.08917250903323293,0.0893611644860357,0.048649783711880445,0.08167178404983133,0.08370838593691587
0.028090864419937134,0.11708768509561196,0.08820669382112101,0.09046071954071522,0.04925341665511951,0.08130103658186272,0.08428351313341409
0.028275710370508023,0.11705641652224585,0.08660239237360656,0.09135104832239449,0.049701023555826396,0.08130411943420768,0.08466849999967963
0.028463473441661336,0.11696966527961195,0.08541683567455038,0.09207948157563806,0.05009968759259209,0.08126279490534216,0.08516644535120577
0.02912492008181289,0.11955530248815194,0.08836072764825076,0.09311894734855741,0.050946846313308924,0.08056945854332298,0.08669884782284498
0.028552129544550553,0.12133354129036888,0.09431566362036392,0.09415442717727274,0.050962542882189155,0.08217917615547776,0.08539127430412918
0.02740047661063727,0.11916808562818915,0.09750455914763734,0.09369856060948223,0.04991183307720348,0.08387926232535392,0.08389541110955179
0.02617362589808181,0.11610874743200839,0.09948969894321635,0.09261481289286166,0.04856975527945906,0.08541315037291497,0.08240424166433513
0.024797163976472802,0.11202169407624751,0.1005092064733617,0.09100162901449949,0.046928040392231196,0.08686315116938204,0.08079556457232684
0.023370825947495177,0.10800153645686805,0.10119759594090283,0.0891961413435638,0.04550960985943675,0.08857833407819271,0.0789506837609224
0.02249236885108985,0.10591119958553463,0.10278209246462211,0.08797139185480773,0.04449178744107485,0.08943093090783805,0.07772984000621364
0.02124201931292191,0.103431501891464,0.10503947496181354,0.08633561962051317,0.04312026844127104,0.09088401834014803,0.07574505894444883
0.01956335907743778,0.10008032491896302,0.10567455412819982,0.08495191961992532,0.04161788028432056,0.09328593604732305,0.07250317005673423
0.019543400514521636,0.09861487429589033,0.10270614555338398,0.08403517247643322,0.0416208493988961,0.09313658659812063,0.07278264570049942
0.019290639422251843,0.09479336469667032,0.096761169959791,0.08229836076498032,0.041587767482269555,0.09332868922501802,0.07310315879294649
0.019442859367700294,0.09529686445603147,0.09708175697596744,0.08238518808502704,0.04153272998519242,0.09288392669986933,0.07333420967916027
0.019787387587712146,0.09708366257837042,0.09887710289331153,0.08307193423388526,0.041631076601333916,0.09213981463108212,0.07371901790611446
0.02048510216991417,0.09973852772964165,0.10069853399181738,0.08404636761406437,0.04214992152992636,0.091027817921713,0.07456785853719339
0.021259263143292628,0.1032522051827982,0.10296781425131485,0.08504933188669384,0.04283660452347249,0.09002210281323642,0.07543508341768757
0.022159127038321458,0.10687829018570483,0.10436045657843351,0.08591880544554442,0.0437701748451218,0.08898057602345943,0.07655859959777445
0.023002719462965615,0.10821268486324698,0.10180380998644978,0.08604600583203137,0.04465203749714419,0.08774174260906875,0.0779624244896695
0.02423096730490215,0.11167243163799867,0.10012033075327054,0.08706877881195396,0.04592753172619268,0.08611996122635901,0.07944629562553018
0.025488775921985507,0.11415433220099658,0.09644539654254913,0.08757930528372526,0.04723774496233091,0.08442609047051519,0.0810842711944133
0.02667207438207697,0.11703125695930794,0.09385322412708774,0.08835649967659265,0.048630962905008346,0.08322369423694909,0.08241131820250303
0.027649780458887108,0.11887726467102766,0.0903498170664534,0.0887744965730235,0.04987973585957661,0.08249573328066617,0.08355187892448157
0.028240657498827204,0.12061588250799105,0.08844416518695652,0.08943205641116947,0.05075232102535665,0.08223309478489682,0.08417554781772196
0.028475362953031436,0.12054391839774325,0.08577399334171787,0.0899393818108365,0.05133261781884357,0.0823578562703915,0.08453984127845615
0.028742062000674196,0.1207467787899077,0.08404782629804686,0.09087433607783169,0.05185471900040284,0.08231691946275532,0.0849721971899271
0.029218185954960063,0.12195467739365995,0.08374479250051081,0.09236173774115741,0.052535969065502286,0.08195601822808385,0.08580933138728142
0.02836675592698157,0.1213243412785232,0.0887524617719464,0.09310461196582764,0.05202781915431842,0.08370733493939042,0.08419049141230062
0.027207005405216478,0.1201999862678349,0.09478658740408719,0.09373120969394222,0.05108400987228379,0.08571545721497387,0.0822110825101845
0.026090941624715924,0.11958950228290632,0.10099274438107386,0.09381086623761803,0.04962544917361811,0.08718267898075283,0.08046307868789881
0.025228799539036117,0.11731792584760115,0.1036587167182006,0.09298556204885244,0.04810848779743537,0.08750829158816487,0.07926642236998305
0.024174583435524255,0.11377424112288281,0.10392039554426447,0.09153104794677347,0.047034176357556134,0.08856591291259974,0.07789889385458082
0.02371662096993532,0.11396165122278035,0.1076133365277201,0.09134361025644466,0.04645849054213613,0.08898986224085093,0.07675913441926241
0.0227740927512059,0.11137702880660072,0.10899382719071582,0.08951870002783835,0.04516986571252346,0.08962078089825809,0.0751500153564848
0.021777914895210415,0.10951021820073947,0.11143037024885416,0.08804653992410749,0.04411698324838653,0.09074505942407995,0.073215858603362
0.022029352010576986,0.10695148346712813,0.10455207590712234,0.08612390130292624,0.044383209373336285,0.08970709430286661,0.07444826629944146
0.022361262017511763,0.10617096134228632,0.10066762648057193,0.08512338384753093,0.044704441155772656,0.08869758399669081,0.07548668258823454
0.022964006828260608,0.10714086936786771,0.09955165069550276,0.08534349699039012,0.045391552383080125,0.08752557123079896,0.07645031769061461
0.023263303330168128,0.1086037943023257,0.10060958165558986,0.08593007148010656,0.045815665216650814,0.08718429738655686,0.07697455649031326
0.023554625993710943,0.10960147978039458,0.10057279499596916,0.08613239327678457,0.04622338502667844,0.08688151382375509,0.07763843279099092
0.023798506663297303,0.10985243605682626,0.09897125465795398,0.08578407589811832,0.046360701497178525,0.08658723637927324,0.07835792860714719
0.024481763000949286,0.11283272015862167,0.0991835561580956,0.08677986229304224,0.04706613067537546,0.08584892912767828,0.07927544246194884
0.0249761525192298,0.1143748415634036,0.09765355417039245,0.08732235978823155,0.04774466576054692,0.08545422367751598,0.08011980133596808
0.02470729555352591,0.11130514973774552,0.09232501586666331,0.0864642127417028,0.04770098329754546,0.08597686188295484,0.08041014871560037
0.0251887452614028,0.11259727459400892,0.09083200379973277,0.08704855269752443,0.04822158382739872,0.08551156404428184,0.0812494702404365
0.025508542370516807,0.11305833386722952,0.08883124892599881,0.0874551247106865,0.04862093267729506,0.08527480298653245,0.0819080526707694
0.025900592183461413,0.11367405788041651,0.08654308237601072,0.08780492201913148,0.04918296879623085,0.08505968592362478,0.08258684200700372
0.026187964758719318,0.11422074679285288,0.08515867561800405,0.08855116926133633,0.04968391009606421,0.0849226851714775,0.08319234068039805
0.026223907072562724,0.11358636629302055,0.08429630857426673,0.08877376036252826,0.04990312492009252,0.08500682865269482,0.08376894902903587
0.026303963371901773,0.11310555587988347,0.08356448751874268,0.08921933290548623,0.05012017046101391,0.08502562757348642,0.08429164031986147
0.026547393179498613,0.11310642305761576,0.08296939783031121,0.08989443280734122,0.050459310587029904,0.08485067641595379,0.08504814363550395
0.026128988101845607,0.11287438648287207,0.08531780453631654,0.0895463009364903,0.050151371338870376,0.08547893300419673,0.08386727573815733
0.025798029266297817,0.11395154485944659,0.08913878671592101,0.08958337036892772,0.04986638837726787,0.08600351499626413,0.08268977014813572
0.025397054763743654,0.11388963786885142,0.09154222579672933,0.08931275887880474,0.049471477628685534,0.08651994657702744,0.08170064841397107
0.02472270962607581,0.11192953318823129,0.09263305790955201,0.08830826653866097,0.048507823317777365,0.08708572620525956,0.08052860997850075
0.02392951560614165,0.1093780369265005,0.09247279755072668,0.08695816213730723,0.047752005397342145,0.08807235851418227,0.07914414361584932
0.022903202057932504,0.10536542790941894,0.0906899879919365,0.0856253681704402,0.04667129967128858,0.08922055899165571,0.07735307811526582
0.02216027837130241,0.10371236910577863,0.09182964381761849,0.08447447832440957,0.04584789025830105,0.09006593201775104,0.07587120804237202
0.020300242817029357,0.09637262509204447,0.08868991018971428,0.08101937151513994,0.04406098346225917,0.09229844203218818,0.07326029281830415
0.01993019132351037,0.09563085064291954,0.08824743994046003,0.08094918285496533,0.04415866988711059,0.09326043812325224,0.07302574429195374
0.019340549362823367,0.09179133933503181,0.083985191071406,0.0798728046938777,0.044099168444518,0.09447294956771657,0.07289620517985895
0.01902641473861877,0.09076155046932399,0.08347218862036243,0.07981704804114997,0.044242451374884695,0.09558130259392783,0.07252242503454909
0.019194512875401415,0.09318133187480271,0.08607122366083786,0.08062214066740125,0.04468179238028824,0.09565113019198179,0.07251603587064892
0.019652788643725216,0.0961722427746281,0.08899801241932437,0.08163376827724278,0.045103831973392516,0.09500115999253467,0.07300592714454979
0.01991586729127448,0.09813481254968792,0.09064312488771975,0.08228835393674672,0.045594254275783896,0.09475249808747321,0.07335326564498246
0.020351175451651216,0.10071844141930342,0.09270115877734497,0.08318742865230888,0.046185362385585904,0.09423534572124481,0.0739687733585015
0.021102366968989372,0.10500205121934414,0.09664723562309518,0.0846465666545555,0.04676193022169173,0.09319570963270962,0.0748818819411099
0.021944242223980837,0.10875887877773494,0.09917615755693987,0.0858388808555901,0.047580890415702015,0.092016497743316,0.07620192517060786
0.02250454731984064,0.11019628844223917,0.09912566747516394,0.08644251455552876,0.04828066402114928,0.09116135095246136,0.07743924192618579
0.022643658419838175,0.11115930730011314,0.09892100270371884,0.08651340566575527,0.04851378651801497,0.09083239373285323,0.07796564057935029
0.022400978617952205,0.109430919168517,0.10052513895789161,0.08794577838853002,0.04845096403732896,0.09155087464023381,0.07810086011886597
0.022029020517948084,0.10872997948899865,0.10303556750295684,0.0889941124478355,0.04814473906299099,0.09261254756711423,0.0776476722676307
0.02171862911200151,0.10916809877380729,0.10452823905507103,0.08925730269402266,0.047872281284071505,0.09361803298816085,0.07714818709064275
0.02138005521555897,0.11032180255278945,0.10745677107479423,0.08996399585157633,0.04760049551259726,0.09479538595769554,0.07649627095088363
0.021132836991455406,0.11416245339205489,0.11202226130990312,0.09081499720923603,0.04730182606726885,0.09566913428716362,0.07564903434831649
0.0204213921824703,0.11366125236963853,0.11753221042454243,0.0935729305492714,0.04729404754471034,0.09747869102284312,0.07375439803581685
0.019413238813285716,0.10990919382311404,0.11793104594107717,0.09429828717838973,0.04683993203798309,0.09943019202910364,0.07186129753245041
0.019017862709006295,0.10578806162811816,0.11576666356995702,0.09491573093691841,0.0470561912516132,0.09994284028653055,0.07160506653599441
0.018827357402187772,0.10446563485311344,0.1126807524706237,0.09416528273141012,0.04729302617488429,0.10016174521297216,0.07098017312819138
0.01855556467489805,0.10184106917586178,0.11046464496757835,0.09453571727499366,0.047558046120684594,0.10046678117942065,0.07030566688627005
